lambda_A,B_0_0_Real,B_0_0_Imag,B_4_0_Real,B_4_0_Imag,B_6_0_Real,B_6_0_Imag,B_8_0_Real,B_8_0_Imag,B_10_0_Real,B_10_0_Imag,B_12_0_Real,B_12_0_Imag,B_12_1_Real,B_12_1_Imag,B_14_0_Real,B_14_0_Imag,B_16_0_Real,B_16_0_Imag,B_16_1_Real,B_16_1_Imag,B_18_0_Real,B_18_0_Imag,B_18_1_Real,B_18_1_Imag,B_20_0_Real,B_20_0_Imag,B_20_1_Real,B_20_1_Imag
1.2004008016032064,12.391120761450539,0.0,-0.008876126220224248,-1.7297834850176743e-19,-0.02424997118922359,-2.1225766786644632e-16,-0.07960631148180754,-8.459344889014516e-18,0.01350923067915082,5.440715994005499e-16,0.03807045000426142,7.375949037155537e-05,-0.05816611148635982,0.00017899440634411846,0.013818841167793952,0.07166257206799026,0.015123414002977563,-1.961682415198444e-05,-0.018836803039022194,-7.896531029890598e-07,-0.017040701092297782,-6.939634877611263e-05,0.026924516503004814,0.0003372575839681395,-0.02845607219540088,-6.163670224225174e-08,-0.03008204328051435,-5.78577223624678e-09
1.2104208416833666,12.59884758322674,0.0,-0.00861473823524104,-3.3464114249920284e-19,-0.029938690489316192,-2.6191794652176436e-16,-0.09293654260623005,-1.0038397588221049e-17,0.009154840144230894,3.6875928827612137e-16,0.04086146210679699,0.00010798239033357405,-0.07902522020588873,0.00026204416212766135,0.01542916941075672,0.080013508471644,0.024592322147177163,-3.236708088867659e-05,-0.02211726992716269,-1.3029002890766975e-06,-0.018977256672074103,-7.810318176566019e-05,0.03153615517767216,0.00039450390315026404,-0.030352186730792798,-6.662185377865396e-08,-0.036833865367825964,-6.253723154868251e-09
1.220440881763527,12.808301145001092,0.0,-0.008327855800913315,-5.10849094024253e-19,-0.03615504537184489,-3.161848120606975e-16,-0.10831891137309213,-1.1867737257344367e-17,0.003455605759678146,1.3923713128006102e-16,0.044346814891322604,0.00015074615101241047,-0.10508913960911796,0.0003658202852704924,0.01666535697965167,0.08642420381648604,0.042107083116483056,-5.6020574437317465e-05,-0.026926688218388,-2.255044960018169e-06,-0.012354406759402664,-6.110207415283369e-05,0.03992990886777646,0.0004933345090884555,-0.021735416555216255,-5.226929705340241e-08,-0.0510348379613313,-4.9064637981000844e-09
1.2304609218436873,12.6367089349817,0.0,-0.03069661583675463,6.636079284270583e-19,-0.03708510520335692,-3.241198178925516e-16,-0.07552292585179199,-7.529295305524129e-18,0.017376519087151092,7.005771233937731e-16,0.027891416541287843,0.0001368736267694717,-0.0903190490022608,0.0003321554073157981,0.009749431131524459,0.0505591823946201,0.03261238336051716,-4.3630035764756724e-05,-0.016461601964816754,-1.7562778183707728e-06,0.00021737649952508872,-7.882671552919041e-06,0.016241257095553616,0.00019788937502139992,-0.021345435686982977,-4.8700233787654466e-08,-0.03589379948287486,-4.571439589205388e-09
1.2404809619238477,12.440042462287368,0.0,0.014342956301097404,2.0187932601607074e-18,-0.0030033635692985855,-2.5909856916588784e-17,-0.06974395338312625,-7.596268446863797e-18,0.030773968051520564,1.2396765929244613e-15,0.043708820386542974,0.0001298961560064266,-0.09281870718925914,0.00031522296607028376,0.014054460427951504,0.07288446050325206,0.029690509770502093,-3.946191351490186e-05,-0.019700823892337578,-1.588494764259082e-06,-0.014648351611293162,-5.7222310172086476e-05,0.018545405333576775,0.00023383938685652775,-0.027806388404868498,-6.089465920246485e-08,-0.03299148678160586,-5.7161174396856284e-09
1.250501002004008,12.641824125617182,0.0,0.016966426186966827,2.0760299287234347e-18,-0.0022632705127198717,-1.9291697661066077e-17,-0.07193278401659785,-7.995839694095893e-18,0.03708531299160297,1.4937198724010928e-15,0.04867282425156648,0.00013563446064228206,-0.09816895377940918,0.0003291482850569328,0.013092630840614196,0.06789654716936656,0.02780422720350953,-3.677382627455878e-05,-0.021742137042193962,-1.4802888480532422e-06,-0.016898661375619448,-6.257934482928174e-05,0.014899702542145883,0.00019058270441066943,-0.027783849333537194,-6.009276831121123e-08,-0.028896305478860868,-5.640844786268406e-09
1.2605210420841684,12.845229132980226,0.0,0.01975431747498647,2.1321580422733998e-18,-0.0012943349491908887,-1.0660722326123163e-17,-0.07394653693799627,-8.405096126545066e-18,0.04498634252399809,1.811676753595883e-15,0.055134628668841515,0.00013528313788432748,-0.100629388136166,0.0003282957193982122,0.011067173127158743,0.05739280755772302,0.02180495511038096,-2.8284441639933367e-05,-0.02714286415911777,-1.1385582566394597e-06,-0.020240350235544248,-7.204341812399845e-05,0.012340039505485352,0.00016114339359019482,-0.026300684540878035,-5.703882017505786e-08,-0.02818600650562242,-5.354173895720323e-09
1.2705410821643286,13.05025748437649,0.0,0.02271326431755557,2.187025956094381e-18,-7.508405879334935e-05,1.7138664572507158e-19,-0.07574793757998052,-8.823164306846359e-18,0.05475944536491305,2.204894697506075e-15,0.06344327592631559,0.00012671976902541306,-0.09912153987889932,0.0003075147308435694,0.007654655386518081,0.039695969193888146,0.009571206250946023,-1.0963144937691457e-05,-0.03833245412696901,-4.4130901881275846e-07,-0.02604720436895093,-9.097064662464427e-05,0.012585936107184732,0.00016721116179415317,-0.022112395713461214,-5.058446865954956e-08,-0.03791007001594703,-4.7483107298192965e-09
1.280561122244489,12.777213466226874,0.0,-0.04158246223178298,-7.751165232883789e-20,0.00402566335487854,3.556770505480711e-17,-0.06937384166124154,-7.815971178833896e-18,0.03514515999449564,1.4161258462075273e-15,0.05779591092518206,0.00015470169500273351,-0.112909204769494,0.00037541932459070614,0.008865467360703516,0.04597507026374299,0.010688164086795912,-1.2680490944697824e-05,-0.034838787974244924,-5.104388429270367e-07,-0.025368559782984773,-8.707647183752235e-05,0.009375357436347223,0.00012771080555259068,-0.019650252720031715,-4.5949766235691883e-08,-0.03908288072674011,-4.3132561021981515e-09
1.2905811623246493,12.977952160503794,0.0,-0.04476477003147667,-2.492163782567236e-19,0.006306808737718181,5.558998390097884e-17,-0.06808929024841201,-7.790037314901041e-18,0.03399951690169759,1.3700962211330425e-15,0.05935304533194563,0.00015581358398842428,-0.11419120194644623,0.00037811757952592456,0.007921860464820855,0.041081657251829856,0.007521719565190456,-8.29079473348485e-06,-0.03603311247018261,-3.337365792234424e-07,-0.02383715483409067,-8.120537527257356e-05,0.007646841418793934,0.00010582809333496881,-0.017954390758305423,-4.25003741331362e-08,-0.038500572851593855,-3.9894653036657704e-09
