>BT8; Created QKowari;
>grid: 
>backgr: 
-4.0
0	1.35	483.9767
0	4.35	628.2473
0	7.35	450.797
0	10.35	566.1645
0	13.35	618.692
0	16.35	609.2774
0	19.35	441.9541
0	22.35	412.0129
0	25.35	589.7318
0	28.35	426.4017
0	31.35	643.9581
0	34.35	668.6977
0	37.35	1093.9827
0	40.35	862.4793
0	43.35	962.9758
0	46.35	1285.0136
0	49.35	1062.1128
0	52.35	1374.4753
0	55.35	1321.0686
0	58.35	1442.2684
0	61.35	1588.4333
0	64.35	1851.6119
0	67.35	1802.6207
0	70.35	1924.1237
0	73.35	2319.8235
0	76.35	2083.4959
0	79.35	2150.8303
0	82.35	2312.9229
0	85.35	2570.2477
0	88.35	2543.1139
0	91.35	2476.2349
0	94.35	2317.0336
0	97.35	2197.0441
0	100.35	2247.8003
0	103.35	1991.8348
0	106.35	1878.8911
0	109.35	1594.5698
0	112.35	1321.2976
0	115.35	1242.8615
0	118.35	1355.8068
0	121.35	1257.5736
0	124.35	824.7633
0	127.35	890.5225
0	130.35	895.775
0	133.35	713.4746
0	136.35	872.5285
0	139.35	562.7926
0	142.35	724.8175
0	145.35	509.3727
0	148.35	329.7534
0	151.35	443.7311
0	154.35	303.1992
0	157.35	604.361
0	160.35	373.5444
0	163.35	502.3858
0	166.35	559.6105
0	169.35	401.1202
0	172.35	604.8708
0	175.35	414.5487
0	178.35	601.876
0	181.35	736.2518
0	184.35	650.1345
0	187.35	503.3735
0	190.35	480.615
0	193.35	704.6319
0	196.35	511.6979
0	199.35	652.4528
0	202.35	566.7522
0	205.35	405.9575
0	208.35	536.0539
0	211.35	922.7831
0	214.35	543.3962
0	217.35	608.606
0	220.35	741.1673
0	223.35	753.5912
0	226.35	755.0744
0	229.35	1048.7313
0	232.35	1205.5308
0	235.35	1253.0554
0	238.35	1086.1354
0	241.35	1210.3871
0	244.35	1433.5019
0	247.35	1641.8312
0	250.35	1371.0482
0	253.35	1891.879
0	256.35	1935.717
0	259.35	1920.4357
0	262.35	2427.9936
0	265.35	2624.4624
