>BT8; Created QKowari;
>grid: 
>backgr: 
-2.0
0	2.45	155.753
0	7.45	107.3652
0	12.45	199.1893
0	17.45	65.0225
0	22.45	95.5071
0	27.45	222.2563
0	32.45	190.3042
0	37.45	326.2013
0	42.45	149.1096
0	47.45	241.6361
0	52.45	164.8452
0	57.45	103.3743
0	62.45	154.2554
0	67.45	184.8222
0	72.45	93.2893
0	77.45	92.3454
0	82.45	107.4101
0	87.45	137.8442
0	92.45	377.4778
0	97.45	162.6136
0	102.45	266.7146
0	107.45	128.1744
0	112.45	80.5587
0	117.45	158.5659
0	122.45	15.2688
0	127.45	117.4259
0	132.45	260.7652
0	137.45	236.2851
0	142.45	315.7106
0	147.45	519.8308
0	152.45	136.7503
0	157.45	312.5526
0	162.45	133.8349
0	167.45	246.5437
0	172.45	268.8453
0	177.45	216.5064
0	182.45	195.7221
0	187.45	82.687
0	192.45	243.1121
0	197.45	40.6378
0	202.45	81.7962
0	207.45	151.5458
0	212.45	134.3891
0	217.45	238.5032
0	222.45	103.0576
0	227.45	105.0486
0	232.45	163.1211
0	237.45	119.78
0	242.45	153.1873
0	247.45	131.0931
0	252.45	90.1211
0	257.45	38.5286
0	262.45	116.1681
0	267.45	89.2749
0	272.45	245.1577
0	277.45	118.3249
0	282.45	237.2179
0	287.45	135.6269
0	292.45	66.98
0	297.45	136.6319
0	302.45	47.2148
0	307.45	130.0252
0	312.45	116.8833
0	317.45	249.1882
0	322.45	167.0973
0	327.45	509.8228
0	332.45	109.3255
0	337.45	267.8672
0	342.45	191.6921
0	347.45	289.2973
0	352.45	268.3502
0	357.45	207.2275
4.403	2.562	167.2358
4.403	7.562	356.4724
4.403	12.562	51.51365
4.403	17.562	196.30365
4.403	22.562	147.9212
4.403	27.562	135.1214
4.403	32.562	148.59435
4.403	37.562	209.5509
4.403	42.562	74.9459
4.403	47.562	133.0828
4.403	52.562	189.35835
4.403	57.562	514.9753
4.403	62.562	170.1064
4.403	67.562	155.1592
4.403	72.562	125.30025
4.403	77.562	75.48925
4.403	82.562	145.52455
4.403	87.562	269.21315
4.403	92.562	241.47935
4.403	97.562	200.7316
4.403	102.562	181.83265
4.403	107.562	154.6241
4.403	112.562	87.0479
4.403	117.562	204.78285
4.403	122.562	124.8332
4.403	127.562	346.31935
4.403	132.562	83.79985
4.403	137.562	110.22145
4.403	142.562	132.5948
4.403	147.562	445.08165
4.403	152.562	158.8235
4.403	157.562	149.8845
4.403	162.562	238.688
4.403	167.562	501.5544
4.403	172.562	89.3983
4.403	177.562	207.216
4.403	182.562	85.6554
4.403	187.562	92.63235
4.403	192.562	350.64885
4.403	197.562	169.81105
4.403	202.562	111.1904
4.403	207.562	157.00225
4.403	212.562	213.146
4.403	217.562	469.847
4.403	222.562	105.5239
4.403	227.562	150.48405
4.403	232.562	146.92705
4.403	237.562	113.44115
4.403	242.562	220.97475
4.403	247.562	210.76895
4.403	252.562	61.662
4.403	257.562	68.81695
4.403	262.562	151.4904
4.403	267.562	117.44165
4.403	272.562	358.12785
4.403	277.562	213.38495
4.403	282.562	192.3358
4.403	287.562	111.00715
4.403	292.562	127.41405
4.403	297.562	206.60145
4.403	302.562	225.85335
4.403	307.562	92.71185
4.403	312.562	72.22655
4.403	317.562	115.8285
4.403	322.562	188.5914
4.403	327.562	715.71585
4.403	332.562	124.4157
4.403	337.562	383.96955
4.403	342.562	188.3705
4.403	347.562	148.57925
4.403	352.562	320.2065
4.403	357.562	304.83255
10.582	2.599	115.782
10.582	7.599	162.2088
10.582	12.599	159.0517
10.582	17.599	228.9955
10.582	22.599	165.5189
10.582	27.599	421.793
10.582	32.599	64.9725
10.582	37.599	134.7771
10.582	42.599	331.1052
10.582	47.599	146.4485
10.582	52.599	79.3076
10.582	57.599	290.4573
10.582	62.599	246.1462
10.582	67.599	121.9778
10.582	72.599	98.569
10.582	77.599	120.0183
10.582	82.599	231.5833
10.582	87.599	336.3007
10.582	92.599	235.8272
10.582	97.599	128.8744
10.582	102.599	227.4521
10.582	107.599	156.9838
10.582	112.599	253.1766
10.582	117.599	246.635
10.582	122.599	167.3665
10.582	127.599	455.5426
10.582	132.599	157.3674
10.582	137.599	140.017
10.582	142.599	196.1468
10.582	147.599	126.6085
10.582	152.599	216.0763
10.582	157.599	148.823
10.582	162.599	176.0449
10.582	167.599	55.8389
10.582	172.599	75.0482
10.582	177.599	458.8723
10.582	182.599	193.9218
10.582	187.599	403.5041
10.582	192.599	115.3527
10.582	197.599	119.2999
10.582	202.599	197.2448
10.582	207.599	147.2073
10.582	212.599	117.7776
10.582	217.599	208.5824
10.582	222.599	189.7634
10.582	227.599	149.2693
10.582	232.599	95.1692
10.582	237.599	218.0161
10.582	242.599	167.3339
10.582	247.599	154.5505
10.582	252.599	88.5267
10.582	257.599	77.5125
10.582	262.599	142.3933
10.582	267.599	160.9602
10.582	272.599	165.0199
10.582	277.599	137.4032
10.582	282.599	168.8454
10.582	287.599	246.873
10.582	292.599	136.5163
10.582	297.599	351.4996
10.582	302.599	523.4975
10.582	307.599	164.5147
10.582	312.599	124.8165
10.582	317.599	122.3152
10.582	322.599	484.8458
10.582	327.599	560.4843
10.582	332.599	32.3781
10.582	337.599	134.1325
10.582	342.599	140.499
10.582	347.599	170.7305
10.582	352.599	351.6295
10.582	357.599	97.8212
14.986	2.536	242.8938
14.986	7.536	135.12
14.986	12.536	318.544
14.986	17.536	161.6029
14.986	22.536	168.8988
14.986	27.536	63.2368
14.986	32.536	187.8317
14.986	37.536	131.5431
14.986	42.536	184.5756
14.986	47.536	195.2484
14.986	52.536	429.5329
14.986	57.536	303.4036
14.986	62.536	291.6283
14.986	67.536	309.4758
14.986	72.536	454.3691
14.986	77.536	394.3631
14.986	82.536	295.2305
14.986	87.536	132.374
14.986	92.536	168.5011
14.986	97.536	143.0359
14.986	102.536	192.6806
14.986	107.536	155.2859
14.986	112.536	73.4722
14.986	117.536	373.9469
14.986	122.536	298.6376
14.986	127.536	208.5606
14.986	132.536	267.3659
14.986	137.536	171.1053
14.986	142.536	235.3785
14.986	147.536	130.1606
14.986	152.536	137.1732
14.986	157.536	37.3814
14.986	162.536	60.1939
14.986	167.536	66.4724
14.986	172.536	118.9181
14.986	177.536	252.1616
14.986	182.536	70.5336
14.986	187.536	294.3099
14.986	192.536	129.1517
14.986	197.536	356.5626
14.986	202.536	154.5981
14.986	207.536	26.289
14.986	212.536	128.8888
14.986	217.536	95.168
14.986	222.536	167.566
14.986	227.536	313.0911
14.986	232.536	122.4785
14.986	237.536	129.2145
14.986	242.536	98.3206
14.986	247.536	148.5471
14.986	252.536	213.1445
14.986	257.536	248.889
14.986	262.536	209.0526
14.986	267.536	59.3359
14.986	272.536	175.1668
14.986	277.536	172.2472
14.986	282.536	118.3913
14.986	287.536	249.1839
14.986	292.536	136.3176
14.986	297.536	213.5146
14.986	302.536	201.0771
14.986	307.536	107.8932
14.986	312.536	286.6258
14.986	317.536	163.7365
14.986	322.536	121.7663
14.986	327.536	235.8876
14.986	332.536	194.2226
14.986	337.536	149.3766
14.986	342.536	291.7588
14.986	347.536	197.6896
14.986	352.536	92.6892
14.986	357.536	502.6807
19.387	2.708	163.9759
19.387	7.708	57.891
19.387	12.708	473.7427
19.387	17.708	232.4865
19.387	22.708	128.1166
19.387	27.708	346.1354
19.387	32.708	137.9523
19.387	37.708	145.1813
19.387	42.708	112.4032
19.387	47.708	398.7295
19.387	52.708	184.028
19.387	57.708	212.1825
19.387	62.708	180.7138
19.387	67.708	268.783
19.387	72.708	102.1705
19.387	77.708	159.7651
19.387	82.708	137.221
19.387	87.708	271.7964
19.387	92.708	165.5899
19.387	97.708	285.7969
19.387	102.708	453.1017
19.387	107.708	262.0008
19.387	112.708	124.7332
19.387	117.708	195.6891
19.387	122.708	431.0177
