>BT8; Created QKowari;
>grid: 
>backgr: 
0.0
0	4.75	0
0	9.75	9.248
0	14.75	0
0	19.75	0
0	24.75	4.3093
0	29.75	0
0	34.75	12.159
0	39.75	2.2751
0	44.75	3.2043
0	49.75	0
0	54.75	0
0	59.75	14.2347
0	64.75	0
0	69.75	3.6185
0	74.75	3.325
0	79.75	0
0	84.75	0
0	89.75	31.3059
0	94.75	20.6025
0	99.75	5.3487
0	104.75	16.7579
0	109.75	11.7006
0	114.75	0
0	119.75	0
0	124.75	16.5368
0	129.75	3.353
0	134.75	4.241
0	139.75	9.7703
0	144.75	5.693
0	149.75	18.5555
0	154.75	3.2245
0	159.75	0
0	164.75	0.3096
0	169.75	0
0	174.75	1.6088
0	179.75	6.5718
0	184.75	20.4473
0	189.75	6.608
0	194.75	0.7031
0	199.75	0
0	204.75	0.7854
0	209.75	23.3699
0	214.75	0
0	219.75	5.5404
0	224.75	2.0031
0	229.75	0
0	234.75	4.9887
0	239.75	1.7629
0	244.75	0
0	249.75	15.2795
0	254.75	18.9213
0	259.75	0
0	264.75	7.2325
0	269.75	0
0	274.75	0
0	279.75	9.0886
0	284.75	0
0	289.75	0
0	294.75	10.2059
0	299.75	15.2419
0	304.75	6.795
0	309.75	0
0	314.75	0
0	319.75	0
0	324.75	18.172
0	329.75	17.8363
0	334.75	8.9016
0	339.75	0
0	344.75	9.3026
0	349.75	12.7869
0	354.75	0
0	359.75	23.4112
4.764	4.868	0
4.764	9.868	11.61105
4.764	14.868	4.0676
4.764	19.868	2.99645
4.764	24.868	5.8982
4.764	29.868	10.86675
4.764	34.868	0
4.764	39.868	13.6774
4.764	44.868	0.3005
4.764	49.868	8.10675
4.764	54.868	9.6867
4.764	59.868	5.95835
4.764	64.868	4.11115
4.764	69.868	5.83535
4.764	74.868	0
4.764	79.868	10.6263
4.764	84.868	4.23945
4.764	89.868	5.51495
4.764	94.868	0.4083
4.764	99.868	0.9998
4.764	104.868	5.86605
4.764	109.868	0
4.764	114.868	24.33255
4.764	119.868	6.03255
4.764	124.868	7.38735
4.764	129.868	0.8564
4.764	134.868	9.95495
4.764	139.868	5.5785
4.764	144.868	0
4.764	149.868	0
4.764	154.868	0.7508
4.764	159.868	1.60845
4.764	164.868	0.72905
4.764	169.868	8.9569
4.764	174.868	0
4.764	179.868	0
4.764	184.868	9.6074
4.764	189.868	2.9631
4.764	194.868	4.5119
4.764	199.868	1.86995
4.764	204.868	2.03095
4.764	209.868	16.044
4.764	214.868	15.46575
4.764	219.868	4.25965
4.764	224.868	7.22675
4.764	229.868	12.1358
4.764	234.868	0
4.764	239.868	12.6613
4.764	244.868	0
4.764	249.868	4.9959
4.764	254.868	0
4.764	259.868	3.99475
4.764	264.868	8.56345
4.764	269.868	5.6763
4.764	274.868	0
4.764	279.868	0
4.764	284.868	5.4083
4.764	289.868	4.7723
4.764	294.868	2.4706
4.764	299.868	3.79845
4.764	304.868	9.69295
4.764	309.868	10.5618
4.764	314.868	1.5635
4.764	319.868	10.15365
4.764	324.868	4.2258
4.764	329.868	0
4.764	334.868	0
4.764	339.868	0.2225
4.764	344.868	2.7736
4.764	349.868	4.95065
4.764	354.868	1.18345
4.764	359.868	6.59415
10.236	4.867	5.148
10.236	9.867	9.6347
10.236	14.867	5.2824
10.236	19.867	15.7267
10.236	24.867	0
10.236	29.867	0
10.236	34.867	0
10.236	39.867	22.8434
10.236	44.867	14.0658
10.236	49.867	4.5803
10.236	54.867	0
10.236	59.867	7.1282
10.236	64.867	11.9598
10.236	69.867	0
10.236	74.867	0
10.236	79.867	0
10.236	84.867	5.9256
10.236	89.867	22.2182
10.236	94.867	12.6977
10.236	99.867	0
10.236	104.867	9.4465
10.236	109.867	23.8997
10.236	114.867	1.7707
10.236	119.867	0
10.236	124.867	0.466
10.236	129.867	0
10.236	134.867	8.6575
10.236	139.867	7.8016
10.236	144.867	9.4323
10.236	149.867	4.0214
10.236	154.867	0
10.236	159.867	4.3403
10.236	164.867	0
10.236	169.867	0
10.236	174.867	3.6818
10.236	179.867	0
10.236	184.867	7.4539
10.236	189.867	0
10.236	194.867	0
10.236	199.867	0
10.236	204.867	9.3651
10.236	209.867	4.1236
10.236	214.867	21.6814
10.236	219.867	13.9337
10.236	224.867	0
10.236	229.867	0
10.236	234.867	0
10.236	239.867	11.0089
10.236	244.867	0
10.236	249.867	0
10.236	254.867	0
10.236	259.867	0
10.236	264.867	0
10.236	269.867	0
10.236	274.867	0.1519
10.236	279.867	0
10.236	284.867	0
10.236	289.867	0
10.236	294.867	0
10.236	299.867	0
10.236	304.867	21.1261
10.236	309.867	0.389
10.236	314.867	0
10.236	319.867	16.5255
10.236	324.867	0
10.236	329.867	22.4446
10.236	334.867	0
10.236	339.867	0
10.236	344.867	14.6324
10.236	349.867	1.2044
10.236	354.867	2.6586
10.236	359.867	0
15	4.741	0
15	9.741	25.298
15	14.741	0
15	19.741	9.4642
15	24.741	0
15	29.741	6.6611
15	34.741	1.1449
15	39.741	12.1985
15	44.741	15.857
15	49.741	1.4809
15	54.741	9.2148
15	59.741	0.9554
15	64.741	4.4456
15	69.741	15.5974
15	74.741	25.936
15	79.741	5.3888
15	84.741	17.6793
15	89.741	0
15	94.741	3.2645
15	99.741	0
15	104.741	0
15	109.741	11.9718
15	114.741	0
15	119.741	1.3601
15	124.741	0
15	129.741	0
15	134.741	0
15	139.741	0
15	144.741	2.0923
15	149.741	7.9383
15	154.741	21.2724
15	159.741	7.7512
15	164.741	0
15	169.741	0
15	174.741	4.131
15	179.741	0
15	184.741	0
15	189.741	0
15	194.741	0
15	199.741	0
15	204.741	3.9067
15	209.741	0
15	214.741	3.6906
15	219.741	0
15	224.741	0
15	229.741	17.4901
15	234.741	0.6885
15	239.741	21.8236
15	244.741	27.8997
15	249.741	0
15	254.741	0
15	259.741	26.4148
15	264.741	0
