lambda_A,Sigma_z,Sigma_x,Sigma_y
2.6132264529058116,16.506553442665005,17.82661408887642,15.548867011312028
2.623246492985972,16.583762310620504,18.023989483647394,15.714763078184196
2.6332665330661325,16.6605880568947,18.222871090213413,15.88424141634868
2.6432865731462925,16.737053797450795,18.423251513096528,16.057398246649278
2.653306613226453,16.81318573201677,18.625122464264965,16.23433097550128
2.663326653306613,16.889013232592433,18.828474680246526,16.415138060441393
2.6733466933867733,16.96456892073575,19.033297833936732,16.599918858647026
2.6833667334669338,17.039888732411136,19.23958044127046,16.78877345765008
2.693386773547094,17.115011969169352,19.447309762994223,16.98180248750102
2.7034068136272547,17.189981334419816,19.656471701850304,17.17910691367416
2.7134268537074147,17.264842953555274,19.867050695562416,17.38078781004709
2.723446893787575,17.33964637669439,20.079029606100455,17.58694611133645
2.733466933867735,17.414444562821142,20.292389605792604,17.797682344426512
2.7434869739478955,17.489293844121946,20.5071100609534,18.013096338090516
2.753507014028056,17.56425386935156,20.723168413800344,18.233286910672643
2.7635270541082164,17.63938752509886,20.940540063544034,18.458351535375815
2.773547094188377,17.714760833873125,21.159198247654444,18.68838598288293
2.7835671342685373,17.790442827991185,21.379113924429312,18.9234839411295
2.7935871743486973,17.866505398316654,21.60025565812108,19.16373661214269
2.8036072144288577,17.943023116984406,21.822589508013458,19.409232285964993
2.8136272545090177,18.020073033336867,22.046078922979472,19.660055891790705
2.823647294589178,18.097734442404544,22.270684643197704,19.916288526558525
2.8336673346693386,18.176088625380764,22.496364610852496,20.17800696136469
2.843687374749499,18.25521856167176,22.723073891796716,20.44528312618656
2.8537074148296595,18.33520861224621,22.950764610310685,20.718183573535597
2.8637274549098195,18.4161441741648,23.179385899247414,20.996768921791258
2.87374749498998,18.49811130634019,23.408883868011877,21.281093279101313
2.88376753507014,18.58119632675952,23.639201590978868,21.571203648868856
2.8937875751503004,18.665485381597524,23.8702791191079,21.867139317979976
2.903807615230461,18.751063986855602,24.102053517665446,22.168931229058074
2.9138276553106213,18.838016543382366,24.334458933109204,22.476601338156367
2.9238476953907817,18.926425826362788,24.567426692327786,22.79016195942213
2.9338677354709417,19.016372450605424,24.800885437557024,23.10961509837618
2.943887775551102,19.107934313209725,25.034761300410235,23.43495177555176
2.953907815631262,19.20118601545673,25.268978118560444,23.766151342321187
2.9639278557114226,19.2961982660358,25.50345769869651,24.103180790807013
2.973947895791583,19.393037267994274,25.73812012943517,24.445994059817455
2.9839679358717435,19.49176409207756,25.97288414790916,24.794531338767992
2.993987975951904,19.592434039407372,26.20766756375776,25.148718371537807
3.004008016032064,19.695095996727947,26.442387744220824,25.508465762164885
3.0140280561122244,19.79979178772846,26.676962163971954,25.873668284196242
3.024048096192385,19.90655552422187,26.91130902321894,26.24420419537543
3.034068136272545,20.015412961223703,27.14534793744145,26.619934559163312
3.0440881763527052,20.12638086022391,27.379000701922543,27.000702574340096
3.0541082164328657,20.239466365176586,27.612192133954597,27.38633291362061
3.064128256513026,20.354666395942147,27.84485099525484,27.776631071824035
3.074148296593186,20.471967064097623,28.076910996701187,28.171382723659033
3.0841683366733466,20.59134311617907,28.308311886989948,28.570353090614148
3.094188376753507,20.712757409526827,28.539000626210274,28.973286315760728
3.1042084168336674,20.836160425965126,28.7689326446193,29.37990484447953
3.1142284569138274,20.961489828551336,28.998073186073324,29.789908808191964
3.124248496993988,21.088670066571833,29.226398734614236,30.202975407105004
3.1342685370741483,21.21761203382744,29.45389852161306,30.618758286745848
3.1442885771543083,21.34821278503661,29.680576109621956,31.03688690165787
3.1543086172344688,21.480355314871886,29.906451047665247,31.456965858030493
3.164328657314629,21.613908403728598,30.131560591097905,31.878574225229418
3.1743486973947896,21.74872653378545,30.355961477354413,32.301264804157576
3.1843687374749496,21.884649878245114,30.579731746889674,32.72456333809106
3.19438877755511,22.021504365820185,30.802972596353868,33.147967649076826
3.2044088176352705,22.15910182154155,31.025810248526493,33.570946680124415
3.214428857715431,22.29724018379312,31.24839782073944,33.99293942024794
3.224448897795591,22.435703796099965,31.470917170421565,34.41335368589026
3.2344689378757514,22.57426377059557,31.693580692972752,34.831564728356724
3.244488977955912,22.712678418245066,31.916633043399457,35.246913632573616
3.254509018036072,22.850693738781803,32.1403527489861,35.658705467730414
3.2645290581162323,22.988043960897283,32.36505367570951,36.066207145130505
3.2745490981963927,23.12445212048307,32.591086306094255,36.46864493282454
3.284569138276553,23.25963066162643,32.81883878072272,36.86520157029467
3.294589178356713,23.393282041579255,33.048737649618225,37.25501291955115
3.3046092184368736,23.52509931701585,33.281248273175414,37.63716408145329
3.314629258517034,23.654766684535492,33.51687480517963,38.010684897823154
3.3246492985971945,23.781959943509904,33.75615968269283,38.37454475093283
