lambda_A,B_0_0_Real,B_0_0_Imag
1.6312625250501003,71.95311021868083,0.0
1.6412825651302605,72.83976987997599,0.0
1.6513026052104207,73.7318591778988,0.0
1.6613226452905812,63.68458091804869,0.0
1.6713426853707416,64.45510725500118,0.0
1.6813627254509018,65.23026694334845,0.0
1.691382765531062,66.01005998309053,0.0
1.7014028056112225,66.79448637422739,0.0
1.7114228456913827,67.583546116759,0.0
1.721442885771543,68.37723921068542,0.0
1.7314629258517034,69.17556565600665,0.0
1.7414829659318638,69.97852545272265,0.0
1.751503006012024,70.7861186008334,0.0
1.7615230460921842,71.59834510033893,0.0
1.7715430861723447,72.41520495123926,0.0
1.7815631262525051,73.23669815353443,0.0
1.7915831663326653,74.06282470722432,0.0
1.8016032064128256,74.89358461230898,0.0
1.811623246492986,71.84034119906707,0.0
1.8216432865731462,72.63723295469781,0.0
1.8316633266533064,73.43852014196469,0.0
1.8416833667334669,74.24420276086771,0.0
1.8517034068136273,75.05428081140688,0.0
1.8617234468937875,75.86875429358214,0.0
1.8717434869739478,76.68762320739354,0.0
1.8817635270541082,77.51088755284113,0.0
1.8917835671342687,78.33854732992482,0.0
1.9018036072144289,79.17060253864463,0.0
1.911823647294589,80.00705317900056,0.0
1.9218436873747495,80.84789925099261,0.0
1.9318637274549098,81.69314075462084,0.0
1.94188376753507,82.54277768988521,0.0
1.9519038076152304,83.39681005678565,0.0
1.9619238476953909,84.25523785532226,0.0
1.971943887775551,85.118061085495,0.0
1.9819639278557113,85.98527974730386,0.0
1.9919839679358717,86.85689384074887,0.0
2.0020040080160317,87.73290336582996,0.0
2.012024048096192,88.61330832254724,0.0
2.0220440881763526,89.4981087109007,0.0
2.032064128256513,90.38730453089022,0.0
2.0420841683366735,91.28089578251584,0.0
2.052104208416834,92.17888246577766,0.0
2.062124248496994,93.08126458067558,0.0
2.072144288577154,93.98804212720961,0.0
2.0821643286573144,94.89921510537982,0.0
2.092184368737475,86.78363502079297,0.0
2.1022044088176353,87.61688645986153,0.0
2.1122244488977957,88.45411903337377,0.0
2.122244488977956,89.29533274132973,0.0
2.132264529058116,90.14052758372935,0.0
2.1422845691382766,90.98970356057276,0.0
2.1523046092184366,91.84286067185984,0.0
2.162324649298597,92.69999891759062,0.0
2.1723446893787575,93.56111829776512,0.0
2.182364729458918,62.673448328431206,0.0
2.1923847695390783,63.250283284979616,0.0
2.2024048096192383,63.82976063711455,0.0
2.212424849699399,64.41188038483611,0.0
2.222444889779559,64.99664252814418,0.0
2.2324649298597192,65.58404706703888,0.0
2.2424849699398797,66.17409400152015,0.0
2.25250501002004,66.76678333158794,0.0
2.2625250501002006,67.36211505724235,0.0
2.272545090180361,67.96008917848332,0.0
2.282565130260521,68.56070569531083,0.0
2.292585170340681,69.1639646077249,0.0
2.3026052104208414,69.76986591572556,0.0
2.312625250501002,70.37840961931282,0.0
2.3226452905811623,70.98959571848665,0.0
2.3326653306613228,71.60342421324704,0.0
2.342685370741483,72.21989510359398,0.0
2.352705410821643,72.8390083895275,0.0
2.3627254509018036,73.46076407104762,0.0
2.3727454909819636,74.08516214815424,0.0
2.382765531062124,74.7122026208475,0.0
2.3927855711422845,75.3418854891273,0.0
2.402805611222445,75.97421075299373,0.0
2.4128256513026054,76.60917841244667,0.0
2.4228456913827654,77.24678846748613,0.0
2.432865731462926,77.88704091811228,0.0
2.442885771543086,78.52993576432489,0.0
2.4529058116232463,79.17547300612415,0.0
2.4629258517034067,79.82365264350996,0.0
2.472945891783567,80.47447467648233,0.0
2.4829659318637276,81.12793910504128,0.0
2.492985971943888,81.78404592918682,0.0
2.503006012024048,82.44279514891885,0.0
2.513026052104208,83.1041867642375,0.0
2.5230460921843685,83.76822077514275,0.0
