# alpha	beta	int	d	sig	s_int	s_d	s_sig
2.713950e+00	1.049090e+00	3.690430e-01	2.034007e+00	2.832842e-03	2.059091e-02	1.290707e-03	4.415135e-04
2.617880e+00	1.047090e+00	2.912026e-01	2.032608e+00	1.749908e-03	2.142397e-02	3.661253e-04	2.778850e-04
2.522390e+00	1.049060e+00	3.095240e-01	2.033161e+00	2.100600e-03	2.101043e-02	6.714615e-04	2.871563e-04
2.713960e+00	9.358670e-01	6.477991e-01	2.033033e+00	3.541222e-03	2.537197e-02	8.827639e-04	3.204511e-04
2.611090e+00	9.423890e-01	3.956867e-01	2.033856e+00	2.312843e-03	2.586001e-02	7.796871e-04	3.283304e-04
2.510170e+00	9.537970e-01	3.084263e-01	2.030641e+00	1.283143e-03	2.686056e-02	2.937703e-04	2.422560e-04
2.699210e+00	8.232180e-01	1.022624e+00	2.032592e+00	3.910071e-03	3.093020e-02	1.250315e-03	3.141322e-04
2.588500e+00	8.390120e-01	6.008690e-01	2.034533e+00	3.298051e-03	4.126787e-02	1.770636e-03	5.332171e-04
2.482100e+00	8.605570e-01	4.079428e-01	2.033043e+00	1.325297e-03	3.188524e-02	2.914045e-04	2.131104e-04
-2.032880e+00	1.345800e+00	1.799276e-01	2.031381e+00	3.100139e-03	3.632497e-02	1.295944e-03	1.007435e-03
-1.970110e+00	1.401880e+00	2.135806e-01	2.035388e+00	2.662780e-03	2.383989e-02	1.409210e-03	5.645060e-04
-1.908920e+00	1.458250e+00	2.517319e-01	2.035153e+00	2.958894e-03	2.544971e-02	2.504089e-03	7.829021e-04
-2.105060e+00	1.434010e+00	6.933508e-01	2.034339e+00	4.252323e-03	2.908552e-02	2.112725e-03	4.877672e-04
-2.037230e+00	1.482910e+00	9.007775e-01	2.034677e+00	3.727045e-03	4.200441e-02	1.770965e-03	4.455719e-04
-1.970400e+00	1.531900e+00	6.453018e-01	2.033991e+00	2.903404e-03	3.402577e-02	5.162880e-04	2.955471e-04
-2.166650e+00	1.529180e+00	1.693460e+00	2.035198e+00	3.788269e-03	4.633735e-02	4.445525e-04	1.939731e-04
-2.094510e+00	1.570790e+00	1.432183e+00	2.035495e+00	3.639610e-03	4.726884e-02	1.154473e-03	3.169970e-04
1.118790e+00	1.529460e+00	8.373095e-01	2.034673e+00	3.308250e-03	3.838219e-02	1.324494e-03	3.839423e-04
9.232340e-01	1.511680e+00	2.079046e+00	2.036116e+00	4.104187e-03	5.369519e-02	8.331912e-04	2.539968e-04
9.993480e-01	1.477420e+00	1.218304e+00	2.035379e+00	3.536146e-03	4.815506e-02	1.313039e-03	3.516430e-04
1.075480e+00	1.443900e+00	4.686337e-01	2.035700e+00	3.026910e-03	2.522598e-02	1.204361e-03	3.726409e-04
8.808730e-01	1.406570e+00	1.046994e+00	2.036051e+00	4.030844e-03	3.809875e-02	1.735181e-03	4.194162e-04
9.609440e-01	1.379690e+00	4.486092e-01	2.033705e+00	2.397360e-03	2.598493e-02	3.698723e-04	2.588455e-04
1.041330e+00	1.354180e+00	4.331709e-01	2.035029e+00	3.256945e-03	3.117261e-02	1.976993e-03	5.832208e-04
2.331380e+00	1.273280e+00	2.365155e-01	2.033910e+00	2.261845e-03	1.841899e-02	4.509463e-04	3.137601e-04
2.246040e+00	1.255580e+00	2.033966e-01	2.035420e+00	3.701443e-03	1.867877e-02	4.061387e-03	1.070372e-03
2.160310e+00	1.240130e+00	1.448111e-01	2.031613e+00	7.555451e-04	nan	nan	nan
2.353310e+00	1.161940e+00	2.485442e-01	2.035632e+00	3.465420e-03	1.643063e-02	2.297192e-03	6.206685e-04
2.263020e+00	1.151930e+00	2.494352e-01	2.034691e+00	3.449494e-03	1.800820e-02	2.920178e-03	7.678413e-04
2.172610e+00	1.145000e+00	2.169505e-01	2.033668e+00	2.423313e-03	2.593586e-02	1.590057e-03	6.258103e-04
2.365110e+00	1.049210e+00	2.707931e-01	2.033888e+00	2.853882e-03	1.830728e-02	1.339546e-03	4.641727e-04
2.269040e+00	1.047210e+00	2.978661e-01	2.033351e+00	3.105163e-03	2.157567e-02	1.888060e-03	5.921093e-04
2.173560e+00	1.049180e+00	3.756797e-01	2.031900e+00	2.620885e-03	2.675364e-02	6.637940e-04	3.593731e-04
2.365120e+00	9.359960e-01	3.911860e-01	2.033933e+00	2.941524e-03	2.238175e-02	1.372135e-03	4.362402e-04
2.262260e+00	9.425120e-01	4.486493e-01	2.033072e+00	2.850267e-03	2.897527e-02	9.609983e-04	4.052593e-04
2.161350e+00	9.539130e-01	6.085934e-01	2.031498e+00	2.803558e-03	3.093813e-02	5.176886e-04	2.754218e-04
2.350380e+00	8.233460e-01	6.101891e-01	2.033469e+00	3.578192e-03	2.468366e-02	1.342070e-03	3.522878e-04
2.239690e+00	8.391340e-01	7.163997e-01	2.033584e+00	3.324863e-03	2.946381e-02	6.476262e-04	2.719369e-04
2.133300e+00	8.606710e-01	1.141529e+00	2.032568e+00	3.142626e-03	4.779567e-02	9.721067e-04	3.171218e-04
-2.381780e+00	1.345850e+00	2.946033e-01	2.032744e+00	2.596484e-03	3.171888e-02	1.211613e-03	5.964141e-04
-2.319010e+00	1.401920e+00	9.632987e-01	2.034660e+00	3.442192e-03	4.223751e-02	1.171501e-03	3.551465e-04
-2.257800e+00	1.458290e+00	1.656597e+00	2.035203e+00	3.150135e-03	5.772388e-02	3.196344e-04	1.822395e-04
-2.453950e+00	1.434070e+00	1.010980e+00	2.033038e+00	3.305751e-03	3.336309e-02	3.559796e-04	1.872724e-04
-2.386110e+00	1.482960e+00	2.492368e+00	2.035117e+00	3.840085e-03	6.457839e-02	1.090817e-03	2.770322e-04
-2.319280e+00	1.531950e+00	3.727512e+00	2.035131e+00	3.630610e-03	8.886797e-02	4.909102e-04	1.835999e-04
-2.515530e+00	1.529250e+00	1.957905e+00	2.035675e+00	4.346209e-03	5.298846e-02	1.499503e-03	3.402072e-04
6.982140e-01	1.570750e+00	3.550996e+00	2.035878e+00	3.913879e-03	7.976717e-02	9.348758e-04	2.374633e-04
7.699210e-01	1.529410e+00	3.749744e+00	2.035318e+00	3.319208e-03	8.152005e-02	2.851674e-04	1.330068e-04
5.743680e-01	1.511600e+00	1.213121e+00	2.036109e+00	3.799760e-03	1.421557e-01	1.191881e-03	2.980920e-04
6.504870e-01	1.477350e+00	1.844440e+00	2.036259e+00	3.721532e-03	6.957191e-02	1.180816e-03	3.375398e-04
7.266190e-01	1.443850e+00	1.015084e+00	2.036543e+00	3.279619e-03	4.281063e-02	1.162013e-03	3.488644e-04
5.320190e-01	1.406490e+00	4.507650e-01	2.033281e+00	3.174263e-03	2.825899e-02	5.816243e-04	3.548161e-04
6.120950e-01	1.379620e+00	4.443734e-01	2.035683e+00	3.685212e-03	2.170541e-02	1.878802e-03	4.853529e-04
6.924880e-01	1.354120e+00	3.633553e-01	2.035675e+00	3.716081e-03	2.987259e-02	3.616940e-03	8.889249e-04
1.982250e+00	1.273260e+00	3.062505e-01	2.034492e+00	2.986995e-03	1.776676e-02	7.255001e-04	3.452245e-04
1.896920e+00	1.255560e+00	3.006088e-01	2.032348e+00	2.831901e-03	2.122302e-02	1.295638e-03	4.715791e-04
1.811180e+00	1.240120e+00	3.817518e-01	2.031004e+00	1.751643e-03	5.171705e-02	4.903573e-04	3.312984e-04
2.004180e+00	1.161920e+00	3.521400e-01	2.033060e+00	3.007507e-03	2.072270e-02	6.951251e-04	3.531915e-04
1.913890e+00	1.151910e+00	4.513222e-01	2.033899e+00	3.531151e-03	2.918335e-02	2.299736e-03	6.268133e-04
1.823480e+00	1.144980e+00	4.195841e-01	2.032065e+00	2.348247e-03	2.808120e-02	6.352481e-04	2.775850e-04
2.015970e+00	1.049190e+00	6.014688e-01	2.032112e+00	2.991763e-03	2.560617e-02	4.532944e-04	2.339668e-04
1.919900e+00	1.047190e+00	9.604120e-01	2.032422e+00	3.007180e-03	4.132209e-02	7.888089e-04	2.621553e-04
1.824420e+00	1.049160e+00	1.115803e+00	2.030560e+00	2.743111e-03	3.948126e-02	3.045651e-04	1.840366e-04
2.015980e+00	9.359730e-01	1.331545e+00	2.032219e+00	3.452110e-03	3.924841e-02	3.835821e-04	1.722812e-04
1.913120e+00	9.424920e-01	2.450753e+00	2.031254e+00	3.158790e-03	5.289648e-02	2.428675e-04	1.288483e-04
1.812210e+00	9.538970e-01	2.756360e+00	2.030694e+00	3.143817e-03	7.726313e-02	5.850191e-04	1.893609e-04
2.001230e+00	8.233230e-01	2.355208e+00	2.031776e+00	4.190321e-03	4.859930e-02	9.869589e-04	2.308330e-04
1.890540e+00	8.391150e-01	4.421883e+00	2.032611e+00	3.610296e-03	8.468101e-02	3.435327e-04	1.322480e-04
1.784150e+00	8.606550e-01	6.739229e+00	2.031576e+00	3.474983e-03	1.534745e-01	6.457491e-04	1.871868e-04
-2.730890e+00	1.345820e+00	1.198798e-01	2.031220e+00	2.997859e-03	3.253783e-02	1.964525e-03	1.305208e-03
-2.668120e+00	1.401890e+00	2.932395e-01	2.032229e+00	2.625693e-03	2.411451e-02	6.093186e-04	4.016580e-04
-2.606920e+00	1.458260e+00	6.304975e-01	2.034715e+00	3.500050e-03	3.677224e-02	9.502632e-04	4.146065e-04
-2.803060e+00	1.434040e+00	2.059847e-01	2.031207e+00	2.642951e-03	2.364093e-02	9.821282e-04	5.165082e-04
-2.735230e+00	1.482930e+00	4.207209e-01	2.031901e+00	2.588094e-03	4.164269e-02	6.473330e-04	4.250320e-04
-2.668390e+00	1.531920e+00	6.504982e-01	2.034521e+00	3.002747e-03	3.501733e-02	1.171193e-03	3.724450e-04
-2.864650e+00	1.529220e+00	3.812851e-01	2.033321e+00	3.832229e-03	2.459322e-02	1.623627e-03	5.846716e-04
3.490960e-01	1.570780e+00	5.044696e-01	2.033836e+00	3.941025e-03	3.068566e-02	2.969882e-03	7.203358e-04
4.208020e-01	1.529440e+00	5.677149e-01	2.034414e+00	3.448985e-03	3.007130e-02	1.594139e-03	4.352002e-04
2.252490e-01	1.511640e+00	2.817864e-01	2.032220e+00	2.497829e-03	2.368149e-02	5.570681e-04	3.921491e-04
3.013670e-01	1.477380e+00	2.897253e-01	2.033268e+00	3.238519e-03	3.130818e-02	3.655773e-03	1.076422e-03
3.774980e-01	1.443880e+00	1.248518e-01	2.030385e+00	8.952851e-04	2.076754e-02	3.658704e-04	4.353078e-04
1.828990e-01	1.406520e+00	2.048899e-01	2.030928e+00	1.731643e-03	2.693206e-02	5.104306e-04	4.322383e-04
2.629730e-01	1.379660e+00	1.622738e-01	2.033587e+00	2.617790e-03	1.591212e-02	1.700305e-03	6.226646e-04
3.433650e-01	1.354150e+00	1.998848e-01	2.032341e+00	1.882755e-03	2.147887e-02	5.292496e-04	4.168411e-04
1.633130e+00	1.273190e+00	2.469063e-01	2.034082e+00	3.559573e-03	2.632549e-02	4.734231e-03	1.319011e-03
1.547790e+00	1.255490e+00	3.295378e-01	2.033554e+00	2.209067e-03	2.702207e-02	9.206440e-04	4.112472e-04
1.462050e+00	1.240050e+00	2.097273e-01	2.034387e+00	4.154573e-03	6.011275e-02	1.426670e-02	2.972447e-03
1.655050e+00	1.161850e+00	5.402097e-01	2.033087e+00	3.269753e-03	2.852855e-02	7.047730e-04	3.185221e-04
1.564760e+00	1.151840e+00	3.824577e-01	2.033136e+00	2.603561e-03	2.427003e-02	1.042690e-03	3.737824e-04
1.474350e+00	1.144910e+00	3.982735e-01	2.029622e+00	1.171091e-03	4.104494e-02	3.211765e-04	2.753429e-04
1.666850e+00	1.049120e+00	1.634154e+00	2.031836e+00	3.499009e-03	4.362835e-02	4.056572e-04	1.804124e-04
1.570780e+00	1.047120e+00	1.249254e+00	2.031534e+00	2.844921e-03	4.720770e-02	4.856226e-04	2.079756e-04
1.475290e+00	1.049100e+00	7.894224e-01	2.031561e+00	2.692156e-03	4.353189e-02	6.340728e-04	2.984740e-04
1.666860e+00	9.359030e-01	5.447189e+00	2.030797e+00	3.375155e-03	1.022126e-01	2.008940e-04	1.081392e-04
1.563990e+00	9.424230e-01	4.362913e+00	2.031347e+00	3.460788e-03	9.746478e-02	3.012337e-04	1.378307e-04
1.463070e+00	9.538300e-01	2.294524e+00	2.029397e+00	2.275674e-03	7.841186e-02	2.078157e-04	1.311835e-04
1.652110e+00	8.232530e-01	1.017550e+01	2.030086e+00	3.690563e-03	1.492126e-01	1.723503e-04	9.307305e-05
1.541410e+00	8.390460e-01	8.867476e+00	2.032463e+00	3.681035e-03	1.560243e-01	2.949216e-04	1.226660e-04
1.435010e+00	8.605890e-01	6.022267e+00	2.031484e+00	3.630774e-03	1.185066e-01	3.697281e-04	1.407213e-04
-3.080000e+00	1.345810e+00	6.430987e-02	2.030599e+00	4.842847e-03	2.680342e-02	4.136830e-02	8.477729e-03
-3.017230e+00	1.401890e+00	3.722431e-02	2.032481e+00	7.075536e-05	1.574341e+03	4.824028e+01	1.262348e+02
-2.956030e+00	1.458260e+00	1.066567e-01	2.032466e+00	1.170674e-03	1.491162e-02	3.954442e-04	3.402336e-04
3.131020e+00	1.434020e+00	1.899484e-01	2.031851e+00	3.154293e-03	2.154868e-02	2.887722e-03	8.440450e-04
-3.084340e+00	1.482920e+00	1.287304e-01	2.031351e+00	2.842787e-03	2.091400e-02	3.442056e-03	1.218824e-03
-3.017510e+00	1.531910e+00	9.154974e-02	2.032259e+00	4.346798e-05	4.827218e+08	8.838317e+06	5.671806e+06
3.069420e+00	1.529200e+00	2.027674e-01	2.032402e+00	2.253917e-03	2.321675e-02	7.450530e-04	5.209228e-04
-2.262700e-05	1.570790e+00	1.623417e-01	2.034299e+00	3.701091e-03	2.689562e-02	7.455701e-03	1.873595e-03
7.168070e-02	1.529450e+00	1.280868e-01	2.030876e+00	1.185846e-03	1.920982e-02	4.457796e-04	4.572148e-04
-1.238730e-01	1.511660e+00	2.893348e-01	2.033919e+00	3.815755e-03	2.308652e-02	3.482384e-03	8.889238e-04
-4.775800e-02	1.477400e+00	1.596848e-01	2.031590e+00	1.029055e-03	3.113393e-02	5.207094e-04	4.813790e-04
2.837040e-02	1.443890e+00	1.103990e-01	2.031364e+00	2.105261e-03	1.867958e-02	9.535925e-04	6.546846e-04
-1.662310e-01	1.406550e+00	2.764746e-01	2.034213e+00	4.004629e-03	1.917855e-02	3.346188e-03	8.356355e-04
-8.615830e-02	1.379670e+00	1.096178e-01	2.034685e+00	3.680924e-03	2.047889e-02	8.989103e-03	2.370794e-03
-5.768530e-03	1.354160e+00	1.315764e-01	2.029756e+00	4.888710e-04	2.476505e-02	2.978331e-04	3.991065e-04
1.284000e+00	1.273360e+00	2.790956e-01	2.033219e+00	2.440092e-03	2.098708e-02	5.405473e-04	3.670293e-04
1.198660e+00	1.255660e+00	2.664250e-01	2.033692e+00	3.085171e-03	2.315965e-02	1.996355e-03	6.362879e-04
1.112920e+00	1.240230e+00	2.388667e-01	2.031364e+00	2.338128e-03	3.164013e-02	7.832201e-04	5.751593e-04
1.305910e+00	1.162020e+00	2.562143e-01	2.034615e+00	3.241996e-03	2.668533e-02	2.625693e-03	7.082084e-04
1.215620e+00	1.152010e+00	2.998893e-01	2.033843e+00	2.948992e-03	2.155141e-02	1.741360e-03	5.366175e-04
1.125210e+00	1.145090e+00	2.337665e-01	2.033124e+00	3.452498e-03	2.484222e-02	3.985147e-03	1.067040e-03
1.317690e+00	1.049290e+00	5.275874e-01	2.031894e+00	3.106524e-03	2.773874e-02	5.743884e-04	3.073169e-04
1.221620e+00	1.047290e+00	4.702189e-01	2.032084e+00	3.334706e-03	3.161737e-02	1.139724e-03	4.789057e-04
1.126150e+00	1.049270e+00	2.297811e-01	2.030950e+00	2.400878e-03	3.196497e-02	1.063458e-03	7.069917e-04
1.317680e+00	9.360670e-01	1.294088e+00	2.032470e+00	3.624660e-03	3.801116e-02	8.748862e-04	2.424549e-04
1.214830e+00	9.425950e-01	8.333554e-01	2.031700e+00	2.585458e-03	3.859550e-02	3.419547e-04	1.931719e-04
1.113930e+00	9.540070e-01	5.591018e-01	2.030513e+00	2.547508e-03	3.220249e-02	5.323525e-04	2.672390e-04
1.302920e+00	8.234190e-01	2.615197e+00	2.031018e+00	3.844571e-03	5.323991e-02	2.982901e-04	1.411614e-04
1.192240e+00	8.392190e-01	1.404917e+00	2.032853e+00	3.207494e-03	5.029372e-02	4.101664e-04	2.028002e-04
1.085860e+00	8.607670e-01	7.227003e-01	2.032649e+00	3.070585e-03	3.413401e-02	6.941083e-04	2.889393e-04
2.854030e+00	1.345740e+00	4.266489e-02	2.035110e+00	4.301474e-04	1.289285e-02	3.241312e-04	4.051314e-04
2.916810e+00	1.401810e+00	1.313234e-01	2.033291e+00	2.030993e-03	2.554428e-02	1.191566e-03	6.077460e-04
2.978020e+00	1.458170e+00	1.088255e-01	2.030940e+00	2.727792e-03	2.953156e-02	1.541586e-03	1.437183e-03
2.781880e+00	1.433960e+00	1.598348e-01	2.032190e+00	3.477038e-03	2.336478e-02	5.902977e-03	1.659378e-03
2.849710e+00	1.482850e+00	1.409684e-01	2.030489e+00	1.505835e-03	2.410992e-02	6.767828e-04	5.888236e-04
2.916550e+00	1.531830e+00	1.697414e-01	2.032667e+00	2.652972e-03	2.688117e-02	1.496501e-03	7.012348e-04
2.720300e+00	1.529150e+00	5.634370e-01	2.033720e+00	3.277614e-03	2.777907e-02	6.253337e-04	2.984460e-04
2.792450e+00	1.570740e+00	6.018695e-01	2.033922e+00	3.220356e-03	2.928794e-02	8.390289e-04	3.142413e-04
-2.774280e-01	1.529520e+00	4.276760e-01	2.032290e+00	2.736367e-03	2.831371e-02	5.506896e-04	3.156803e-04
-4.729790e-01	1.511700e+00	1.116195e+00	2.034021e+00	3.593496e-03	3.509581e-02	3.761654e-04	1.969206e-04
-3.968580e-01	1.477460e+00	7.865381e-01	2.034498e+00	3.291960e-03	3.600159e-02	7.140679e-04	2.938404e-04
-3.207240e-01	1.443960e+00	1.840101e-01	2.033899e+00	3.524441e-03	2.418649e-02	5.173556e-03	1.382783e-03
-5.153170e-01	1.406580e+00	8.275681e-01	2.033251e+00	3.576268e-03	3.547917e-02	4.671629e-04	2.587829e-04
-4.352400e-01	1.379720e+00	4.717811e-01	2.034424e+00	3.342195e-03	2.506129e-02	9.964514e-04	3.965354e-04
-3.548470e-01	1.354220e+00	2.339166e-01	2.034309e+00	2.594693e-03	2.048435e-02	1.636089e-03	5.667853e-04
9.349390e-01	1.273260e+00	2.897207e-01	2.037019e+00	3.296264e-03	1.884386e-02	1.404207e-03	5.053867e-04
8.495990e-01	1.255570e+00	2.775214e-01	2.035176e+00	4.188449e-03	2.146927e-02	4.697231e-03	1.132869e-03
7.638640e-01	1.240130e+00	2.255786e-01	2.032817e+00	1.895782e-03	3.370127e-02	7.475762e-04	5.301169e-04
9.568560e-01	1.161930e+00	2.023920e-01	2.032804e+00	1.593822e-03	1.864396e-02	3.764386e-04	3.260346e-04
8.665670e-01	1.151920e+00	2.090770e-01	2.034017e+00	2.033706e-03	1.906274e-02	6.027736e-04	3.656870e-04
7.761560e-01	1.144990e+00	2.710103e-01	2.033639e+00	3.446939e-03	2.375740e-02	3.248016e-03	9.016839e-04
9.686480e-01	1.049200e+00	3.110011e-01	2.032356e+00	1.921950e-03	2.441149e-02	3.702314e-04	2.998789e-04
8.725760e-01	1.047200e+00	2.558460e-01	2.034174e+00	3.061024e-03	2.356836e-02	2.361164e-03	7.336826e-04
7.770950e-01	1.049180e+00	3.113756e-01	2.032834e+00	1.873152e-03	2.677398e-02	4.723145e-04	2.885330e-04
9.686470e-01	9.359780e-01	3.547127e-01	2.032282e+00	3.306181e-03	2.282060e-02	6.972719e-04	3.954715e-04
8.657850e-01	9.425010e-01	3.803085e-01	2.032250e+00	2.086887e-03	2.686292e-02	4.265828e-04	2.732052e-04
7.648760e-01	9.539090e-01	4.557101e-01	2.032526e+00	3.515774e-03	2.790844e-02	1.950779e-03	5.272005e-04
9.538940e-01	8.233290e-01	4.418855e-01	2.032323e+00	3.188857e-03	2.476114e-02	5.922949e-04	3.180120e-04
8.432030e-01	8.391240e-01	4.666256e-01	2.034688e+00	2.854793e-03	2.815639e-02	1.263983e-03	3.794123e-04
7.368150e-01	8.606690e-01	6.453955e-01	2.031545e+00	2.049630e-03	3.383953e-02	2.887657e-04	2.162523e-04
2.504990e+00	1.345780e+00	8.474519e-02	2.035389e+00	1.815520e-03	1.548927e-02	1.612314e-03	7.544859e-04
2.567760e+00	1.401860e+00	1.879756e-01	2.033699e+00	3.141050e-03	1.943032e-02	2.780163e-03	8.223461e-04
2.628960e+00	1.458220e+00	5.399786e-01	2.034886e+00	3.523095e-03	3.079361e-02	2.012103e-03	5.387815e-04
2.432820e+00	1.434000e+00	8.258073e-01	2.033367e+00	3.223347e-03	2.739831e-02	4.016977e-04	1.927847e-04
2.500650e+00	1.482890e+00	1.614993e+00	2.034204e+00	3.619280e-03	4.620971e-02	4.711255e-04	1.959022e-04
2.567490e+00	1.531880e+00	1.890846e+00	2.034041e+00	3.385185e-03	5.649140e-02	4.374986e-04	1.949352e-04
2.371230e+00	1.529180e+00	3.346543e+00	2.035192e+00	3.687643e-03	7.131984e-02	3.058168e-04	1.425720e-04
2.443380e+00	1.570780e+00	5.078584e+00	2.035331e+00	3.615946e-03	9.410910e-02	3.850570e-04	1.375996e-04
-6.265020e-01	1.529480e+00	3.901237e+00	2.035501e+00	3.442704e-03	9.143034e-02	5.849234e-04	1.851969e-04
-8.220540e-01	1.511670e+00	3.641604e+00	2.035238e+00	3.417933e-03	7.255169e-02	2.190505e-04	1.223511e-04
-7.459360e-01	1.477420e+00	4.045240e+00	2.035796e+00	3.587580e-03	1.057396e-01	8.394290e-04	2.319908e-04
-6.698050e-01	1.443910e+00	1.945890e+00	2.036202e+00	3.535821e-03	6.807022e-02	1.114145e-03	3.125815e-04
-8.644030e-01	1.406560e+00	1.441451e+00	2.036269e+00	4.141307e-03	4.553640e-02	1.565551e-03	3.780481e-04
-7.843290e-01	1.379690e+00	1.290682e+00	2.036572e+00	4.028062e-03	3.546413e-02	1.313801e-03	3.203998e-04
-7.039370e-01	1.354190e+00	9.683273e-01	2.036274e+00	3.813236e-03	4.025007e-02	1.671230e-03	4.229536e-04
5.860740e-01	1.273160e+00	3.291938e-01	2.036022e+00	3.375865e-03	1.979959e-02	7.307271e-04	3.671307e-04
5.007320e-01	1.255460e+00	2.092263e-01	2.033144e+00	3.940313e-03	2.748625e-02	6.571687e-03	1.541636e-03
4.149950e-01	1.240010e+00	2.155772e-01	2.032473e+00	2.334343e-03	3.086096e-02	1.981178e-03	7.738085e-04
6.080000e-01	1.161820e+00	2.203844e-01	2.036011e+00	3.375485e-03	2.020071e-02	3.135318e-03	8.422091e-04
5.177080e-01	1.151810e+00	3.636977e-01	2.033351e+00	2.042041e-03	2.326318e-02	3.711675e-04	2.517329e-04
4.272930e-01	1.144880e+00	2.602931e-01	2.032386e+00	2.220477e-03	2.618362e-02	1.108087e-03	4.842894e-04
6.198040e-01	1.049090e+00	3.257856e-01	2.033011e+00	2.784188e-03	1.839088e-02	4.943020e-04	2.773093e-04
5.237270e-01	1.047090e+00	4.080956e-01	2.031172e+00	2.220398e-03	2.920814e-02	4.255809e-04	2.877161e-04
4.282390e-01	1.049060e+00	3.992139e-01	2.032464e+00	2.508166e-03	2.927098e-02	6.779302e-04	3.398558e-04
6.198160e-01	9.358740e-01	4.410994e-01	2.033450e+00	3.706396e-03	2.506030e-02	1.314765e-03	4.720536e-04
5.169450e-01	9.423900e-01	7.949717e-01	2.032022e+00	2.664316e-03	3.845849e-02	3.544691e-04	2.461575e-04
4.160270e-01	9.537920e-01	1.039773e+00	2.031259e+00	2.893735e-03	4.586702e-02	4.370535e-04	2.368502e-04
6.050760e-01	8.232240e-01	9.143596e-01	2.032288e+00	3.791297e-03	3.126114e-02	5.761656e-04	2.437653e-04
4.943720e-01	8.390120e-01	2.250110e+00	2.034412e+00	3.754871e-03	5.586016e-02	8.272864e-04	2.179235e-04
3.879710e-01	8.605500e-01	4.493709e+00	2.032712e+00	3.621529e-03	1.076418e-01	6.614294e-04	1.945593e-04
2.156120e+00	1.345860e+00	1.811056e-01	2.032080e+00	3.115166e-03	2.290043e-02	1.280402e-03	7.340647e-04
2.218890e+00	1.401940e+00	4.575482e-01	2.034831e+00	2.746532e-03	3.956292e-02	1.388108e-03	4.106901e-04
2.280080e+00	1.458310e+00	1.151369e+00	2.035550e+00	3.049103e-03	4.781279e-02	9.094634e-04	2.938028e-04
2.083950e+00	1.434070e+00	2.869310e-01	2.032052e+00	1.713551e-03	1.951901e-02	3.307465e-04	2.407789e-04
2.151770e+00	1.482970e+00	8.777653e-01	2.034514e+00	3.240555e-03	3.575513e-02	1.078234e-03	3.151189e-04
2.218600e+00	1.531960e+00	2.347229e+00	2.035053e+00	3.355750e-03	6.108284e-02	7.015722e-04	2.034507e-04
2.022350e+00	1.529240e+00	6.353382e-01	2.034497e+00	3.419702e-03	3.095113e-02	1.504765e-03	4.261206e-04
-1.047100e+00	1.570750e+00	1.285066e+00	2.034626e+00	3.274120e-03	4.243167e-02	4.575230e-04	1.963273e-04
-9.753950e-01	1.529400e+00	2.009734e+00	2.034811e+00	2.825352e-03	6.314850e-02	3.046540e-04	1.595925e-04
-1.170950e+00	1.511620e+00	3.705582e-01	2.034226e+00	3.226084e-03	2.230646e-02	1.727733e-03	5.065636e-04
-1.094840e+00	1.477360e+00	7.145494e-01	2.033865e+00	3.915743e-03	4.737204e-02	1.633283e-03	5.603231e-04
-1.018710e+00	1.443840e+00	5.567620e-01	2.035934e+00	3.519870e-03	3.675746e-02	2.203631e-03	5.879668e-04
-1.213310e+00	1.406510e+00	2.851002e-01	2.033836e+00	3.622590e-03	1.990326e-02	2.912361e-03	7.723505e-04
-1.133240e+00	1.379630e+00	2.762796e-01	2.033808e+00	3.235493e-03	2.254446e-02	1.080417e-03	5.231394e-04
-1.052850e+00	1.354120e+00	2.657648e-01	2.035155e+00	2.956421e-03	2.161882e-02	1.802490e-03	5.889418e-04
2.368510e-01	1.273290e+00	2.775385e-01	2.033556e+00	3.172350e-03	2.509039e-02	8.761283e-04	5.423548e-04
1.515120e-01	1.255590e+00	2.159684e-01	2.032021e+00	2.081464e-03	2.396984e-02	7.452540e-04	4.756447e-04
6.577760e-02	1.240150e+00	1.976062e-01	2.032200e+00	1.843864e-03	2.735313e-02	9.231903e-04	5.109850e-04
2.587680e-01	1.161950e+00	3.013878e-01	2.034399e+00	2.610675e-03	2.188552e-02	1.295658e-03	4.688185e-04
1.684800e-01	1.151940e+00	2.487968e-01	2.033741e+00	2.556152e-03	2.223260e-02	1.523144e-03	5.620705e-04
7.807000e-02	1.145020e+00	2.915913e-01	2.032041e+00	2.395116e-03	2.720871e-02	6.961776e-04	4.342645e-04
2.705600e-01	1.049220e+00	6.840629e-01	2.032538e+00	2.562581e-03	3.181911e-02	3.484771e-04	1.975111e-04
1.744900e-01	1.047220e+00	5.736321e-01	2.032770e+00	2.874259e-03	3.089545e-02	8.971447e-04	3.129834e-04
7.901020e-02	1.049200e+00	5.716024e-01	2.032539e+00	2.643228e-03	3.857167e-02	8.483989e-04	3.719004e-04
2.705610e-01	9.360030e-01	2.573014e+00	2.032287e+00	3.242631e-03	5.860986e-02	2.434944e-04	1.300412e-04
1.677000e-01	9.425250e-01	3.381020e+00	2.032933e+00	3.642422e-03	7.283521e-02	7.235703e-04	1.962417e-04
6.679290e-02	9.539330e-01	2.843972e+00	2.030264e+00	2.580385e-03	9.040740e-02	2.338620e-04	1.478224e-04
2.558080e-01	8.233540e-01	9.029865e+00	2.031881e+00	4.041500e-03	1.397450e-01	2.566961e-04	1.128184e-04
