# alpha	beta	int	d	sig	s_int	s_d	s_sig
-3.011970e+00	1.491400e+00	6.552809e-01	1.440339e+00	3.417729e-03	3.031326e-02	1.511004e-03	4.108788e-04
-2.951470e+00	1.433810e+00	2.300318e-01	1.439578e+00	4.073247e-03	1.825310e-02	4.627953e-03	1.098460e-03
-2.890390e+00	1.377070e+00	6.985713e-02	1.439113e+00	3.577091e-03	1.216793e-02	7.145433e-03	1.987850e-03
-1.311330e+00	2.343630e-01	7.082849e-02	1.432916e+00	1.749260e-03	1.225374e-02	6.873645e-04	5.930075e-04
-1.675460e+00	2.106790e-01	3.252750e-02	1.435817e+00	3.735178e-03	1.530097e-02	2.486464e-02	6.284300e-03
-2.065630e+00	2.178240e-01	4.457639e-02	1.433571e+00	1.209172e-03	9.315846e-03	8.826087e-04	5.667395e-04
-9.757420e-01	1.382270e-01	6.185601e-01	1.433921e+00	2.754014e-03	2.378675e-02	3.912392e-04	2.102285e-04
-1.622680e+00	1.061210e-01	4.195336e-01	1.433266e+00	2.354523e-03	1.833718e-02	4.848682e-04	2.129054e-04
-2.306890e+00	1.309640e-01	3.174206e-01	1.432985e+00	1.953974e-03	1.764137e-02	3.328014e-04	2.123258e-04
-1.520160e-02	8.327130e-02	2.504065e+00	1.433282e+00	3.121467e-03	4.794061e-02	1.984179e-04	1.037342e-04
-1.572570e+00	1.257210e-03	1.479984e+00	1.432697e+00	2.604852e-03	3.789686e-02	1.945876e-04	1.186771e-04
-3.126270e+00	8.276400e-02	9.008602e-01	1.433175e+00	2.736759e-03	2.667466e-02	4.935072e-04	1.790305e-04
9.653740e-01	1.361310e-01	1.398179e+00	1.432770e+00	2.618892e-03	3.659370e-02	2.075894e-04	1.285250e-04
1.623970e+00	1.035850e-01	1.044503e+00	1.432113e+00	2.703511e-03	3.146234e-02	2.495572e-04	1.448675e-04
2.320050e+00	1.290940e-01	8.254477e-01	1.433517e+00	2.792585e-03	2.789595e-02	6.297243e-04	2.183477e-04
1.308600e+00	2.319090e-01	3.636872e-01	1.432519e+00	2.040811e-03	1.548415e-02	2.316997e-04	1.681826e-04
1.676740e+00	2.081540e-01	3.695930e-01	1.433179e+00	2.711292e-03	1.721483e-02	7.740435e-04	2.796346e-04
2.071160e+00	2.155920e-01	4.799637e-01	1.433060e+00	2.853024e-03	1.817922e-02	5.159069e-04	2.220512e-04
2.254570e-01	1.510900e+00	6.545686e-02	1.436842e+00	1.107011e-04	1.345978e-02	1.466446e-04	1.269395e-04
-2.933260e+00	1.549210e+00	1.075880e-01	1.436164e+00	5.797526e-04	1.666059e-02	2.756781e-04	2.770394e-04
-2.950350e+00	1.468230e+00	1.486667e-01	1.437024e+00	1.609878e-03	1.292285e-02	3.938677e-04	3.192819e-04
1.133420e-01	1.493340e+00	6.892309e-02	1.438600e+00	1.457730e-03	9.060842e-03	6.758621e-04	4.379530e-04
-3.036860e+00	1.565440e+00	1.490627e-01	1.436081e+00	1.999785e-03	1.626887e-02	5.601704e-04	4.455258e-04
-3.045430e+00	1.483130e+00	2.430127e-01	1.438517e+00	3.289944e-03	1.388142e-02	2.070287e-03	5.861077e-04
-9.456840e-05	1.487530e+00	9.106501e-02	1.437791e+00	2.793690e-04	1.225093e-02	1.394497e-04	1.513462e-04
1.139710e-05	1.570790e+00	1.346306e-01	1.438783e+00	3.398775e-03	1.254078e-02	3.029471e-03	8.247988e-04
-3.141480e+00	1.488050e+00	2.140546e-01	1.438723e+00	2.837307e-03	1.466351e-02	1.451124e-03	5.251667e-04
-1.135150e-01	1.493620e+00	5.463149e-02	1.435673e+00	1.804814e-04	1.150571e-02	1.529291e-04	1.818834e-04
3.036900e+00	1.565170e+00	1.382513e-01	1.435833e+00	1.657093e-03	1.919625e-02	5.483650e-04	6.012563e-04
3.045680e+00	1.482890e+00	1.111099e-01	1.438142e+00	2.829118e-03	1.133237e-02	2.218749e-03	7.600847e-04
-2.255820e-01	1.511460e+00	5.636476e-02	1.438271e+00	2.151022e-03	7.927704e-03	1.843853e-03	7.564257e-04
2.933340e+00	1.548690e+00	1.013187e-01	1.434759e+00	1.060089e-03	1.356869e-02	3.407996e-04	3.504939e-04
2.950630e+00	1.467750e+00	8.889177e-02	1.440074e+00	1.584520e-03	1.047252e-02	7.735790e-04	4.281657e-04
-2.880970e+00	2.333270e-01	9.234585e-02	1.432967e+00	1.338891e-03	1.209478e-02	6.453385e-04	4.065187e-04
3.036400e+00	2.096120e-01	1.954594e-01	1.431482e+00	3.009191e-03	1.632125e-02	1.021063e-03	4.783116e-04
2.644450e+00	2.168790e-01	2.404041e-01	1.431152e+00	2.933252e-03	2.474913e-02	9.499850e-04	6.889755e-04
-2.542190e+00	1.373410e-01	5.714799e-01	1.432978e+00	3.039276e-03	2.204941e-02	4.049645e-04	2.213125e-04
3.089190e+00	1.050500e-01	5.701984e-01	1.431606e+00	2.393014e-03	2.601016e-02	3.697453e-04	2.100573e-04
2.400000e+00	1.301700e-01	8.544781e-01	1.432429e+00	2.627572e-03	2.940375e-02	3.059604e-04	1.586033e-04
-1.573160e+00	8.326420e-02	9.087817e-01	1.432597e+00	2.649090e-03	2.821851e-02	2.683577e-04	1.518590e-04
-3.140520e+00	0.000000e+00	1.144667e+00	1.432484e+00	2.618658e-03	3.256980e-02	2.175661e-04	1.249667e-04
1.573170e+00	8.275200e-02	1.356324e+00	1.431994e+00	2.568945e-03	3.609619e-02	2.145683e-04	1.234502e-04
-6.010210e-01	1.370160e-01	5.554642e-01	1.432640e+00	2.476680e-03	1.933247e-02	2.743151e-04	1.611816e-04
5.259530e-02	1.046560e-01	4.838795e-01	1.432453e+00	2.216028e-03	2.703348e-02	3.920307e-04	2.102900e-04
7.436310e-01	1.298790e-01	6.463559e-01	1.433109e+00	2.543313e-03	2.510741e-02	4.049587e-04	1.822598e-04
-2.610470e-01	2.329460e-01	1.070008e-01	1.432473e+00	1.573845e-03	1.064038e-02	4.044965e-04	3.411580e-04
1.053840e-01	2.092200e-01	9.663775e-02	1.433868e+00	2.670719e-03	1.095095e-02	2.248601e-03	8.029162e-04
4.979990e-01	2.165330e-01	1.574983e-01	1.432907e+00	2.492193e-03	1.260269e-02	1.180312e-03	4.350101e-04
-1.345290e+00	1.511140e+00	9.613888e-02	1.435465e+00	2.583864e-05	3.516493e+08	1.078559e+07	8.037679e+06
1.779090e+00	1.548990e+00	5.654719e-02	1.437531e+00	1.205975e-03	8.413881e-03	4.338574e-04	3.870280e-04
1.761920e+00	1.468030e+00	4.343758e-02	1.437571e+00	2.100310e-03	8.214390e-03	1.203791e-03	7.874283e-04
-1.457380e+00	1.493460e+00	2.340333e-01	1.437157e+00	2.124540e-03	1.432590e-02	5.059197e-04	2.548682e-04
1.675510e+00	1.565320e+00	1.663824e-01	1.436271e+00	1.386550e-03	1.264804e-02	2.957747e-04	2.016983e-04
1.666850e+00	1.483030e+00	1.192019e-01	1.436766e+00	2.323602e-03	8.946719e-03	1.105590e-03	4.585917e-04
-1.570810e+00	1.487530e+00	2.124179e-01	1.436498e+00	1.545068e-03	1.673454e-02	3.418629e-04	2.529722e-04
1.570800e+00	1.570800e+00	1.506193e-01	1.437310e+00	2.216200e-03	1.238919e-02	8.254011e-04	3.568384e-04
1.570810e+00	1.488040e+00	1.440603e-01	1.438140e+00	2.407056e-03	1.198572e-02	1.254373e-03	4.750130e-04
-1.684240e+00	1.493500e+00	9.126640e-02	1.435498e+00	1.074522e-03	1.160614e-02	3.787188e-04	3.310469e-04
1.466090e+00	1.565280e+00	7.322199e-02	1.437554e+00	1.575155e-03	1.106553e-02	1.059470e-03	5.390392e-04
1.474780e+00	1.482990e+00	9.935560e-02	1.437705e+00	2.459096e-03	8.819689e-03	1.620267e-03	5.797036e-04
-1.796330e+00	1.511230e+00	5.880692e-02	1.438005e+00	2.501149e-03	1.109516e-02	2.775695e-03	1.026932e-03
1.362510e+00	1.548910e+00	7.060580e-02	1.438580e+00	3.691055e-03	1.391707e-02	8.623021e-03	2.164043e-03
1.379710e+00	1.467950e+00	5.304290e-02	1.436651e+00	3.646560e-03	1.722396e-02	2.425429e-03	1.877885e-03
-6.272330e-01	3.920640e-01	4.316551e-02	1.451092e+00	1.758466e-04	3.920490e+08	4.403262e+07	8.401106e+06
-7.303130e-01	3.167780e-01	3.398171e-02	1.433184e+00	1.185851e-03	7.529813e-03	7.771556e-04	6.467840e-04
-8.909050e-01	2.468710e-01	5.461677e-02	1.432538e+00	1.363830e-03	1.197738e-02	1.051636e-03	6.421795e-04
-3.314250e-01	3.576180e-01	2.781265e-02	1.437019e+00	4.290623e-03	1.095237e-02	2.715180e-02	6.426460e-03
-3.966830e-01	2.768390e-01	8.789329e-02	1.434159e+00	1.782204e-03	9.176046e-03	6.651082e-04	3.840209e-04
-5.119640e-01	1.985350e-01	3.226655e-01	1.434024e+00	2.165409e-03	1.749148e-02	5.017569e-04	2.425967e-04
-3.128680e-03	3.450660e-01	3.379101e-02	1.433915e+00	4.778710e-04	7.281081e-03	2.777014e-04	3.248994e-04
-4.197110e-03	2.618020e-01	1.178058e-01	1.433282e+00	2.267261e-03	1.106450e-02	1.355165e-03	5.629132e-04
-6.213930e-03	1.790510e-01	5.645959e-01	1.432645e+00	2.598891e-03	2.153371e-02	3.118252e-04	1.890979e-04
3.257220e-01	3.568920e-01	2.462832e-02	1.434423e+00	2.538972e-03	6.851356e-03	6.095389e-03	2.117730e-03
3.893590e-01	2.759780e-01	1.082958e-01	1.434060e+00	3.351752e-03	1.122686e-02	3.645670e-03	1.021543e-03
5.021630e-01	1.974430e-01	5.074465e-01	1.431963e+00	2.125125e-03	2.085423e-02	2.414465e-04	1.816316e-04
6.228140e-01	3.907480e-01	3.943463e-02	1.434784e+00	2.263865e-03	6.491376e-03	2.218164e-03	9.280438e-04
7.251770e-01	3.152820e-01	1.168140e-01	1.434160e+00	2.184167e-03	8.795832e-03	9.348484e-04	4.105563e-04
8.852540e-01	2.451260e-01	3.032915e-01	1.433476e+00	2.566518e-03	1.454735e-02	7.636601e-04	2.815562e-04
-2.911810e+00	1.375540e+00	4.220231e-02	1.437164e+00	3.369438e-03	1.730653e-02	1.342628e-02	3.570791e-03
-2.924610e+00	1.293210e+00	2.481904e+00	1.472921e+00	3.500000e-02	nan	nan	nan
-2.937930e+00	1.211430e+00	nan	nan	nan	nan	nan	nan
-3.026370e+00	1.388130e+00	1.019243e-01	1.439412e+00	3.030373e-03	1.158745e-02	3.022447e-03	9.542493e-04
-3.032750e+00	1.305100e+00	4.577362e-02	1.438690e+00	3.446707e-03	1.116073e-02	8.723604e-03	2.302405e-03
-3.039390e+00	1.222590e+00	4.080070e-12	1.474005e+00	6.160592e-03	nan	nan	nan
-3.141390e+00	1.392260e+00	9.355601e-02	1.439186e+00	3.166149e-03	1.298221e-02	4.125694e-03	1.201610e-03
-3.141290e+00	1.309000e+00	4.467908e-02	1.434390e+00	1.573316e-03	1.408604e-02	9.319321e-04	9.432995e-04
-3.141190e+00	1.226240e+00	3.594014e-12	1.428871e+00	4.193809e-03	nan	nan	nan
3.026790e+00	1.387870e+00	5.460627e-02	1.438827e+00	2.950164e-03	1.070735e-02	5.176852e-03	1.573970e-03
3.033360e+00	1.304850e+00	1.928278e-02	1.426794e+00	8.992220e-04	2.463456e-02	2.253421e-03	6.108949e-03
3.040200e+00	1.222360e+00	nan	nan	nan	nan	nan	nan
2.912250e+00	1.375030e+00	2.986243e-02	1.436059e+00	2.748557e-05	1.497170e+08	1.776944e+07	1.181915e+07
2.925230e+00	1.292730e+00	1.175213e-02	1.438992e+00	5.159807e-05	7.177167e+01	4.727418e+00	2.672603e+01
2.938760e+00	1.210980e+00	2.313104e-02	1.436019e+00	7.723390e-04	5.626428e-03	5.478570e-04	5.801633e-04
-2.196060e+00	3.914770e-01	6.995473e-03	1.456379e+00	1.119534e-03	7.368090e-03	3.932287e-03	3.928614e-03
-2.298830e+00	3.161100e-01	2.848832e-13	1.411107e+00	2.017904e-03	nan	nan	nan
-2.459190e+00	2.460920e-01	8.199273e-02	1.430920e+00	2.313877e-04	1.340744e-02	1.568432e-04	1.611717e-04
-1.899680e+00	3.572930e-01	9.582903e-01	1.405220e+00	3.500000e-02	1.154644e+00	2.276473e+02	2.054577e+01
-1.964220e+00	2.764540e-01	6.406294e-02	1.431685e+00	1.132763e-04	8.325219e-03	8.842835e-05	1.733829e-04
-2.078410e+00	1.980460e-01	2.401896e-01	1.433889e+00	2.355156e-03	1.494952e-02	6.386184e-04	2.781554e-04
-1.571140e+00	3.450640e-01	1.479170e-02	1.437722e+00	5.416260e-03	1.105887e-02	1.027799e-01	1.797735e-02
-1.571250e+00	2.618000e-01	4.476990e-02	1.433351e+00	9.406014e-04	8.919667e-03	4.442036e-04	4.865631e-04
-1.571470e+00	1.790480e-01	2.159638e-01	1.432420e+00	1.860089e-03	1.672538e-02	4.235827e-04	2.840192e-04
-1.242530e+00	3.572140e-01	1.603602e-02	1.433654e+00	1.297034e-04	3.808444e-03	1.034706e-04	1.733364e-04
-1.178170e+00	2.763600e-01	5.084778e-02	1.435138e+00	2.795213e-03	1.048695e-02	5.058236e-03	1.633420e-03
-1.064250e+00	1.979270e-01	1.686586e-01	1.433760e+00	2.117868e-03	1.240902e-02	7.411227e-04	3.276810e-04
-9.460080e-01	3.913330e-01	5.004885e-13	1.466723e+00	8.642341e-03	nan	nan	nan
-8.433230e-01	3.159470e-01	4.345910e-02	1.431352e+00	9.036280e-04	1.011055e-02	5.077320e-04	6.681462e-04
-6.830130e-01	2.459020e-01	5.761307e-02	1.433057e+00	1.274126e-03	9.001481e-03	7.015126e-04	4.592370e-04
1.800380e+00	1.375310e+00	2.070151e-02	1.434005e+00	7.598066e-04	7.979903e-03	7.924805e-04	6.731557e-04
1.787510e+00	1.292990e+00	nan	nan	nan	nan	nan	nan
1.774090e+00	1.211230e+00	1.883038e-02	1.434804e+00	2.416699e-05	5.120771e+08	3.568609e+07	1.144747e+07
1.685830e+00	1.388010e+00	4.264932e-02	1.437904e+00	2.458920e-03	8.812107e-03	3.614834e-03	1.287888e-03
1.679370e+00	1.304990e+00	1.869304e-02	1.429264e+00	6.289507e-03	3.112611e-02	2.672629e-02	1.685968e-02
1.672640e+00	1.222480e+00	nan	nan	nan	nan	nan	nan
1.570820e+00	1.392260e+00	7.981720e-02	1.438635e+00	2.813501e-03	1.060867e-02	3.393194e-03	1.102986e-03
1.570830e+00	1.309000e+00	5.579967e-02	1.441374e+00	1.249903e-02	1.194609e-01	1.746035e+00	1.292339e-01
1.570840e+00	1.226240e+00	1.127518e-02	1.435479e+00	6.369984e-04	6.230688e-03	1.230446e-03	1.810977e-03
1.455810e+00	1.387980e+00	1.663568e-03	1.419664e+00	1.223101e-05	3.386700e+07	2.031727e+07	3.174845e+06
1.462300e+00	1.304960e+00	nan	nan	nan	nan	nan	nan
1.469040e+00	1.222460e+00	5.112466e-03	1.435008e+00	1.041983e-03	4.141700e-03	2.007639e-03	2.400712e-03
1.341260e+00	1.375260e+00	3.909091e-02	1.437209e+00	1.928218e-04	1.173601e-02	1.948512e-04	2.208406e-04
1.354160e+00	1.292940e+00	3.364275e-02	1.438045e+00	3.836783e-03	2.373943e-02	4.939103e-03	3.457669e-03
1.367590e+00	1.211180e+00	2.535171e-02	1.436157e+00	1.099881e-02	4.341006e-02	1.268955e+00	1.184265e-01
2.516210e+00	3.915030e-01	4.825944e-02	1.433240e+00	3.936054e-05	3.751295e+06	2.218673e+05	9.517685e+05
2.413430e+00	3.161410e-01	1.562200e-01	1.431307e+00	7.537565e-04	1.613264e-02	2.330672e-04	2.258483e-04
2.253050e+00	2.461280e-01	5.086962e-01	1.432582e+00	2.557216e-03	2.509341e-02	4.089695e-04	2.463992e-04
2.812570e+00	3.573060e-01	5.731768e-02	1.435169e+00	3.268330e-03	1.138955e-02	7.675450e-03	2.256138e-03
2.747990e+00	2.764690e-01	2.663351e-01	1.432933e+00	2.457044e-03	1.454264e-02	7.711320e-04	3.088143e-04
2.633750e+00	1.980670e-01	6.631291e-01	1.431783e+00	2.237706e-03	2.616631e-02	2.482177e-04	1.657714e-04
3.141100e+00	3.450600e-01	5.625987e-02	1.433405e+00	1.530839e-03	7.575856e-03	7.205938e-04	4.649003e-04
3.140940e+00	2.617960e-01	2.343710e-01	1.434294e+00	2.630939e-03	1.352245e-02	1.037981e-03	3.586304e-04
3.140630e+00	1.790440e-01	5.629676e-01	1.432009e+00	2.399815e-03	1.950475e-02	2.418215e-04	1.602984e-04
-2.813460e+00	3.571950e-01	4.679619e-02	1.432207e+00	6.629206e-04	6.274002e-03	2.414746e-04	2.448336e-04
-2.749130e+00	2.763370e-01	1.237609e-01	1.433487e+00	2.489026e-03	1.124635e-02	1.489970e-03	5.788432e-04
-2.635270e+00	1.979000e-01	2.912602e-01	1.432993e+00	1.815847e-03	1.631385e-02	3.136359e-04	2.024229e-04
-2.516910e+00	3.913010e-01	4.789580e-02	1.432052e+00	9.008369e-04	1.155192e-02	5.973610e-04	5.367497e-04
-2.414240e+00	3.159120e-01	6.831915e-02	1.430757e+00	1.970467e-03	8.390854e-03	6.401479e-04	5.779255e-04
-2.253930e+00	2.458610e-01	1.546135e-01	1.432305e+00	2.475822e-03	1.182824e-02	9.484946e-04	4.216505e-04
2.295860e-01	1.375330e+00	1.101598e-01	1.436528e+00	1.362431e-03	1.903505e-02	5.553571e-04	4.690256e-04
2.167120e-01	1.293010e+00	2.888218e-02	1.433277e+00	2.218294e-03	1.583380e-02	2.553707e-03	2.491230e-03
2.033030e-01	1.211240e+00	1.735320e-02	1.436755e+00	2.390056e-04	5.411312e-03	2.763400e-04	3.757560e-04
1.150350e-01	1.388020e+00	1.531041e-01	1.440068e+00	4.379694e-03	1.655671e-02	7.988270e-03	1.723820e-03
1.085720e-01	1.305000e+00	3.752934e-02	1.438547e+00	2.649811e-03	9.252152e-03	4.939761e-03	1.755772e-03
1.018520e-01	1.222490e+00	6.232242e-02	1.438217e+00	3.025325e-03	8.533810e-03	3.496241e-03	1.162383e-03
2.219210e-05	1.392260e+00	1.644994e-01	1.436390e+00	1.752711e-03	1.979969e-02	5.209398e-04	4.503031e-04
3.726710e-05	1.309000e+00	7.857674e-02	1.437852e+00	1.882519e-03	9.477857e-03	6.588369e-04	4.563863e-04
5.293210e-05	1.226250e+00	2.164062e-02	1.440873e+00	3.656786e-04	4.956464e-03	2.446858e-04	2.285000e-04
-1.149900e-01	1.387980e+00	8.698878e-02	1.436222e+00	2.298861e-04	1.231130e-02	1.342903e-04	1.492379e-04
-1.084970e-01	1.304960e+00	6.388625e-02	1.438253e+00	2.819649e-03	1.190445e-02	4.005537e-03	1.285850e-03
-1.017450e-01	1.222460e+00	3.980831e-02	1.436351e+00	1.494777e-03	6.524001e-03	6.640191e-04	5.030138e-04
-2.295370e-01	1.375250e+00	6.477708e-02	1.437286e+00	1.500152e-03	1.114872e-02	7.008951e-04	5.125004e-04
-2.166340e-01	1.292930e+00	2.105862e-02	1.435237e+00	2.847524e-05	3.068311e+02	7.277533e+01	1.391389e+01
-2.031940e-01	1.211170e+00	1.006918e-09	1.470762e+00	3.037745e-02	5.405849e+00	9.243854e+07	9.932232e+07
9.454020e-01	3.915140e-01	1.085238e-09	1.472420e+00	2.908635e-02	9.279955e-01	7.661451e+07	3.212629e+06
8.426190e-01	3.161530e-01	4.734533e-02	1.435517e+00	1.288003e-03	7.901383e-03	6.185479e-04	4.341841e-04
6.822380e-01	2.461420e-01	9.553285e-02	1.432599e+00	2.237823e-03	1.929921e-02	1.445405e-03	8.042363e-04
1.241750e+00	3.573130e-01	7.684773e-02	1.433971e+00	6.054044e-04	8.980112e-03	2.225820e-04	1.928123e-04
1.177160e+00	2.764780e-01	1.422520e-01	1.433186e+00	2.181020e-03	1.116351e-02	5.516243e-04	3.365862e-04
1.062910e+00	1.980770e-01	5.008378e-01	1.433942e+00	2.936992e-03	2.255309e-02	1.096430e-03	3.559661e-04
1.570280e+00	3.450640e-01	1.029640e-01	1.434094e+00	3.064503e-03	1.291184e-02	1.572692e-03	8.572006e-04
1.570100e+00	2.617990e-01	2.625916e-01	1.433610e+00	2.010084e-03	1.557331e-02	4.004773e-04	2.349325e-04
1.569770e+00	1.790470e-01	8.319887e-01	1.432031e+00	2.510814e-03	2.696888e-02	2.350827e-04	1.478996e-04
1.898900e+00	3.571930e-01	1.167267e-01	1.435311e+00	3.675203e-03	1.208277e-02	4.623141e-03	1.176058e-03
1.963220e+00	2.763350e-01	2.072371e-01	1.432264e+00	1.925589e-03	1.416295e-02	3.652542e-04	2.617031e-04
2.077060e+00	1.978960e-01	5.785519e-01	1.432834e+00	2.210051e-03	2.605264e-02	2.915125e-04	1.828104e-04
2.195460e+00	3.912960e-01	4.562649e-02	1.433142e+00	2.696295e-03	9.998895e-03	1.779364e-03	1.175642e-03
2.298120e+00	3.159040e-01	1.334306e-01	1.433937e+00	2.641377e-03	1.014925e-02	1.595691e-03	5.380832e-04
2.458420e+00	2.458520e-01	2.443594e-01	1.431287e+00	2.818856e-03	1.715202e-02	5.849036e-04	3.816249e-04
-1.341200e+00	1.375330e+00	7.582287e-02	1.436256e+00	1.192564e-03	1.880652e-02	6.566010e-04	5.574077e-04
-1.354070e+00	1.293010e+00	4.421813e-02	1.436785e+00	2.140182e-03	1.108442e-02	1.353485e-03	1.071525e-03
-1.367480e+00	1.211240e+00	2.612500e-02	1.433654e+00	1.105148e-03	9.288038e-03	9.932622e-04	9.065767e-04
-1.455750e+00	1.388020e+00	2.004486e-01	1.437472e+00	2.890375e-03	1.568775e-02	1.801434e-03	5.823131e-04
-1.462210e+00	1.304990e+00	4.517615e-02	1.437745e+00	2.349060e-03	8.705828e-03	3.126851e-03	1.186359e-03
-1.468930e+00	1.222490e+00	3.668920e-02	1.437219e+00	8.467156e-04	5.296494e-03	3.456957e-04	2.869287e-04
-1.570760e+00	1.392260e+00	2.891774e-01	1.438265e+00	1.859357e-03	1.667269e-02	4.103363e-04	2.144711e-04
-1.570750e+00	1.309000e+00	7.663465e-02	1.437583e+00	2.842576e-03	9.791452e-03	3.319994e-03	1.107480e-03
-1.570730e+00	1.226240e+00	1.709545e-02	1.437818e+00	1.352992e-03	4.963371e-03	1.495992e-03	8.655105e-04
-1.685770e+00	1.387980e+00	1.387505e-01	1.437149e+00	2.423297e-03	1.358230e-02	7.690887e-04	4.390152e-04
-1.679280e+00	1.304950e+00	6.168693e-02	1.417429e+00	2.343636e-03	nan	nan	nan
-1.672530e+00	1.222450e+00	2.429830e-02	1.434579e+00	2.091136e-03	6.757607e-03	1.948353e-03	1.325629e-03
-1.800320e+00	1.375240e+00	2.789089e-02	1.436915e+00	1.053459e-03	1.082893e-02	9.372980e-04	7.163106e-04
-1.787420e+00	1.292930e+00	2.931369e-02	1.433289e+00	4.941833e-03	1.546704e-02	4.908109e-02	1.001924e-02
-1.773980e+00	1.211170e+00	2.086107e-02	1.437094e+00	3.655647e-05	3.521015e+04	3.817213e+03	2.175490e+03
