id_ori,hkl,rho_rad,phi_rad,strain_exp
10,"[1.0, 1.0, 0.0]",0.6408885131894042,1.235617536227438,2556.5710255860963
10,"[1.0, 1.0, 0.0]",1.434803609294113,-0.5196698833721067,3915.218018259054
10,"[1.0, 1.0, 0.0]",0.7306089640926429,3.0519319000862484,2678.198013484448
10,"[1.0, 1.0, 0.0]",1.5139690852497305,0.5301919532322088,3627.101960765228
10,"[1.0, 1.0, 0.0]",1.4919373494742199,-1.5721486562850322,3110.5840422222054
10,"[1.0, 1.0, 0.0]",0.4942134069571154,-1.1463827632995585,2425.15860239947
10,"[1.0, 1.0, 0.0]",1.4919373494742199,-1.5721486562850322,3110.5840422222054
10,"[1.0, 1.0, 0.0]",0.4942134069571154,-1.1463827632995585,2425.15860239947
10,"[1.0, 1.0, 0.0]",0.7306089640926429,3.0519319000862484,2678.198013484448
10,"[1.0, 1.0, 0.0]",1.5139690852497305,0.5301919532322088,3627.101960765228
11,"[1.0, 1.0, 0.0]",0.6408885131894042,0.33517879056745864,2859.6413752390613
11,"[1.0, 1.0, 0.0]",1.4348036092941125,2.0904662101670035,3595.9008249153662
11,"[1.0, 1.0, 0.0]",0.6408885131894042,0.33517879056745864,2859.6413752390613
11,"[1.0, 1.0, 0.0]",1.4348036092941125,2.0904662101670035,3595.9008249153662
11,"[1.0, 1.0, 0.0]",0.49421340695711496,2.7171790900944552,2894.7003622128505
11,"[1.0, 1.0, 0.0]",1.4919373494742196,-3.1402403240996577,2885.20764974521
11,"[1.0, 1.0, 0.0]",1.5139690852497305,1.040604373562688,3795.0486589418924
11,"[1.0, 1.0, 0.0]",0.7306089640926432,-1.4811355732913516,2367.4183484329005
11,"[1.0, 1.0, 0.0]",1.5139690852497305,1.040604373562688,3795.0486589418924
11,"[1.0, 1.0, 0.0]",0.7306089640926432,-1.4811355732913516,2367.4183484329005
11,"[1.0, 1.0, 0.0]",0.49421340695711496,2.7171790900944552,2894.7003622128505
11,"[1.0, 1.0, 0.0]",1.4919373494742196,-3.1402403240996577,2885.20764974521
12,"[1.0, 1.0, 0.0]",0.8119415204915145,0.0504737815246138,2759.621320968602
12,"[1.0, 1.0, 0.0]",1.3514060310560527,1.8343237851179952,3079.087965953519
12,"[1.0, 1.0, 0.0]",0.8119415204915145,0.0504737815246138,2759.621320968602
12,"[1.0, 1.0, 0.0]",1.3514060310560527,1.8343237851179952,3079.087965953519
12,"[1.0, 1.0, 0.0]",0.34125632854541316,2.278767213544355,2744.9080422608286
12,"[1.0, 1.0, 0.0]",1.3137303525152668,2.9146198493534055,3023.2254883362584
12,"[1.0, 1.0, 0.0]",1.5341786815560876,-2.3302874280796364,4143.803548015071
12,"[1.0, 1.0, 0.0]",0.760196855735787,-1.5176420461795181,2371.3994526417064
12,"[1.0, 1.0, 0.0]",1.5341786815560876,-2.3302874280796364,4143.803548015071
12,"[1.0, 1.0, 0.0]",0.760196855735787,-1.5176420461795181,2371.3994526417064
12,"[1.0, 1.0, 0.0]",0.34125632854541316,2.278767213544355,2744.9080422608286
12,"[1.0, 1.0, 0.0]",1.3137303525152668,2.9146198493534055,3023.2254883362584
13,"[1.0, 1.0, 0.0]",1.5543664154433747,0.9849817304184793,3903.3747423746613
