lambda_A,B_0_0,B_2_0,B_4_0,B_6_0,B_6_1
3.565130260521042,28.40425343743763,-0.4480879316200093,0.4291964971801059,-0.2517616668488838,-0.47971748471849907
3.5751503006012024,28.564141967378934,-0.45437073775346987,0.4444252906842251,-0.263513845906144,-0.5060714602617172
3.5851703406813624,28.724479244246815,-0.4607134537930544,0.4599635845954762,-0.27527128970267417,-0.5329167108307524
3.595190380761523,28.88526526804128,-0.4671164352020542,0.4758156883045676,-0.28702647535443854,-0.5602571390808131
3.6052104208416833,29.04650003876233,-0.4735800384386178,0.4919859521809445,-0.29877164779728627,-0.5880966157733513
3.6152304609218437,29.20818355640995,-0.480104620955754,0.5084787678152559,-0.3104988158820772,-0.6164389784715796
3.6252505010020037,29.37031582098416,-0.486690541201331,0.5252985682624941,-0.3221997484291155,-0.6452880302191359
3.635270541082164,29.532896832484955,-0.49333815861807806,0.5424498282858098,-0.3338659702416513,-0.6746475382018153
3.6452905811623246,29.695926590912332,-0.5000478336435816,0.5599370646010061,-0.3454887580781928,-0.7045212323922331
3.655310621242485,29.8594050962663,-0.5068199277102887,0.577764836121707,-0.35705913658338084,-0.7349128041773316
3.665330661322645,30.023332348546834,-0.5136548032455047,0.595937744205204,-0.3685678741771789,-0.7658259049686028
3.6753507014028055,30.18770834775395,-0.5205528236713969,0.6144604328989833,-0.38000547890212394,-0.7972641447949301
3.685370741482966,30.352533093887665,-0.5275143534049902,0.6333375891879214,-0.39136219422838076,-0.8292310908779166
3.695390781563126,30.517806586947945,-0.534539757858168,0.6525739432421582,-0.40262799481635114,-0.8617302661895997
3.7054108216432864,30.68352882693482,-0.5416294034376754,0.6721742686656631,-0.4137925822365932,-0.8947651479924617
3.715430861723447,30.849699813848265,-0.5487836575451169,0.6921433827454512,-0.4248453806467702,-0.928339166361569
3.7254509018036073,31.01631954768831,-0.5560028885769553,0.7124861467014979,-0.43577553242540623,-0.9624557026887834
3.7354709418837673,31.183388028454925,-0.5632874659245121,0.7332074659373177,-0.4465718937621654,-0.9971180881688928
3.7454909819639277,31.35090525614812,-0.5706377599739707,0.7543122902912309,-0.45722303020441557,-1.0323296022675816
3.755511022044088,31.518871230767903,-0.578054142106372,0.7758056142882938,-0.46771721215981055,-1.0680934711710852
3.7655310621242486,31.68728595231428,-0.5855369846976168,0.7976924773929155,-0.47804241035463213,-1.104412866217453
3.7755511022044086,31.856149420787208,-0.5930866611184656,0.819977964262145,-0.488186291247639,-1.1412909023092797
3.785571142284569,32.02546163618674,-0.6007035457345397,0.8426672049996462,-0.49813621239916367,-1.178730636307817
3.7955911823647295,27.411628480938298,0.06118256979935452,0.25798757458328486,-0.5979184256454737,-0.8852247514199512
3.8056112224448895,27.55654828385647,0.062296322078501,0.26221845302860886,-0.612893680361129,-0.9037217804668852
3.81563126252505,27.701850158493393,0.06342135588395932,0.2664993799789786,-0.6278204434094105,-0.9221070833042947
3.8256513026052104,27.847534104849057,0.06455773713350425,0.2708307990126534,-0.6426891592798881,-0.9403673795051242
3.835671342685371,27.993600122923453,0.06570553191824052,0.2752131566670518,-0.6574900150836797,-0.9584890448425956
3.845691382765531,28.140048212716582,0.06686480650260507,0.2796469024528792,-0.6722129365958436,-0.9764581060821508
3.8557114228456912,28.28687837422847,0.06803562732436387,0.2841324888682864,-0.6868475842594942,-0.9942602357233622
3.8657314629258517,28.43409060745909,0.06921806099461585,0.28867037141306556,-0.7013833491514059,-1.011880746691495
3.875751503006012,28.581684912408456,0.0704121742977903,0.2932610086028901,-0.7158093489089103,-1.02930458697848
3.885771543086172,28.729661289076553,0.07161803419164776,0.2979048619835809,-0.73011442361784,-1.0465163342329629
3.8957915831663326,28.878019737463394,0.07283570780727812,0.30260239614541956,-0.7442871316613149,-1.0635001902991754
3.905811623246493,29.026760257568974,0.07406526244910545,0.30735407873749265,-0.7583157455291426,-1.0802399757043173
3.915831663326653,29.17588284939328,0.07530676559488073,0.312160380482072,-0.7721882475876126,-1.096719124094175
3.9258517034068134,29.325387512936363,0.07656028489568961,0.3170217751890428,-0.7858923258094653,-1.1129206766166824
3.935871743486974,29.475274248198154,0.07782588817594623,0.3219387397703494,-0.7994153694637974,-1.1288272762531177
3.9458917835671343,29.625543055178692,0.07910364343339811,0.3269117542545004,-0.812744464765707,-1.1444211620966767
3.9559118236472943,29.776193933877973,0.08039361883912037,0.3319413018010918,-0.8258663904854241,-1.1596841635780961
3.9659318637274548,29.927226884296,0.08169588273752318,0.3370278687153799,-0.838767613516726,-1.1745976946380519
3.975951903807615,30.078641906432768,0.08301050364634367,0.3421719444628829,-0.8514342844043908,-1.1891427478460375
3.9859719438877756,30.23043900028828,0.0843375502566535,0.34737402168402814,-0.8638522328304861,-1.2032998884654214
